customer_id,acquisition_date,acquisition_channel,age_band,region
CUST_01734,2023-04-18,Referral,35-44,North
CUST_01735,2023-04-16,Paid Search,45-54,West
CUST_01736,2023-03-12,Organic,18-24,South
CUST_01737,2022-10-02,Paid Search,35-44,South
CUST_01738,2022-02-24,Social,45-54,South
CUST_01739,2022-01-02,Social,45-54,South
CUST_01740,2022-04-22,Email,35-44,East
CUST_01741,2022-08-24,Paid Search,35-44,West
CUST_01742,2023-02-11,Paid Search,45-54,East
CUST_01743,2022-09-06,Organic,25-34,North
CUST_01744,2022-01-13,Email,35-44,West
CUST_01745,2022-04-25,Paid Search,25-34,South
CUST_01746,2023-06-19,Social,35-44,North
CUST_01747,2023-06-24,Paid Search,18-24,North
CUST_01748,2022-07-25,Organic,25-34,West
CUST_01749,2023-03-16,Paid Search,18-24,South
CUST_01750,2023-01-28,Paid Search,25-34,North
CUST_01751,2023-05-24,Paid Search,35-44,West
CUST_01752,2023-04-30,Email,35-44,South
CUST_01753,2022-12-10,Email,55+,West
CUST_01754,2022-08-04,Social,18-24,West
CUST_01755,2022-12-09,Email,55+,North
CUST_01756,2022-06-24,Paid Search,25-34,East
CUST_01757,2022-07-10,Paid Search,45-54,East
CUST_01758,2022-11-29,Paid Search,45-54,North
CUST_01759,2022-11-08,Organic,55+,South
CUST_01760,2022-11-14,Paid Search,18-24,South
CUST_01761,2022-07-30,Organic,55+,North
CUST_01762,2022-08-12,Paid Search,18-24,East
CUST_01763,2022-01-06,Paid Search,55+,South
CUST_01764,2022-11-25,Paid Search,45-54,West
CUST_01765,2022-11-11,Paid Search,35-44,West
CUST_01766,2023-05-26,Social,25-34,East
CUST_01767,2022-10-03,Email,18-24,North
CUST_01768,2022-09-13,Paid Search,55+,North
CUST_01769,2022-02-06,Social,45-54,North
CUST_01770,2022-04-18,Referral,55+,South
CUST_01771,2022-07-04,Organic,45-54,West
CUST_01772,2022-07-25,Organic,55+,North
CUST_01773,2022-07-18,Social,55+,East
CUST_01774,2022-08-04,Social,35-44,North
CUST_01775,2023-02-24,Social,45-54,South
CUST_01776,2022-03-13,Email,25-34,East
CUST_01777,2022-07-01,Social,45-54,West
CUST_01778,2022-03-30,Paid Search,45-54,West
CUST_01779,2022-06-18,Social,35-44,East
CUST_01780,2023-01-09,Organic,45-54,North
CUST_01781,2022-01-26,Paid Search,25-34,South
CUST_01782,2022-07-05,Social,45-54,West
CUST_01783,2022-01-13,Organic,35-44,North
CUST_01784,2023-06-06,Paid Search,25-34,East
CUST_01785,2023-02-02,Email,55+,East
CUST_01786,2022-05-14,Organic,18-24,West
CUST_01787,2022-04-19,Organic,45-54,North
CUST_01788,2022-02-24,Paid Search,25-34,North
CUST_01789,2022-09-16,Paid Search,25-34,North
CUST_01790,2023-02-16,Social,18-24,South
CUST_01791,2022-11-15,Paid Search,18-24,East
CUST_01792,2023-04-27,Paid Search,18-24,North
CUST_01793,2022-07-07,Paid Search,55+,East
CUST_01794,2022-06-01,Paid Search,55+,North
CUST_01795,2022-09-19,Referral,35-44,East
CUST_01796,2022-04-21,Social,18-24,South
CUST_01797,2023-06-17,Referral,55+,West
CUST_01798,2022-04-12,Social,45-54,South
CUST_01799,2022-09-19,Email,35-44,West
CUST_01800,2022-10-13,Paid Search,55+,North
CUST_01801,2022-02-01,Paid Search,35-44,North
CUST_01802,2022-09-13,Paid Search,25-34,North
CUST_01803,2022-09-06,Paid Search,45-54,South
CUST_01804,2022-05-22,Paid Search,35-44,West
CUST_01805,2022-03-11,Paid Search,45-54,North
CUST_01806,2022-01-25,Paid Search,45-54,West
CUST_01807,2022-01-05,Social,55+,East
CUST_01808,2022-09-20,Referral,25-34,South
CUST_01809,2022-02-19,Organic,18-24,South
CUST_01810,2023-06-08,Social,35-44,West
CUST_01811,2022-05-14,Referral,45-54,East
CUST_01812,2022-12-23,Paid Search,55+,North
CUST_01813,2023-01-03,Referral,25-34,West
CUST_01814,2022-09-28,Paid Search,45-54,South
CUST_01815,2023-04-28,Email,55+,North
CUST_01816,2022-03-02,Email,55+,West
CUST_01817,2022-05-08,Email,55+,West
CUST_01818,2022-05-18,Paid Search,55+,South
CUST_01819,2022-03-15,Social,45-54,East
CUST_01820,2022-06-10,Social,25-34,North
CUST_01821,2022-06-20,Social,35-44,West
CUST_01822,2023-02-22,Referral,45-54,South
CUST_01823,2022-06-14,Email,25-34,South
CUST_01824,2023-04-24,Paid Search,45-54,East
CUST_01825,2023-02-26,Social,35-44,South
CUST_01826,2023-05-08,Email,45-54,East
CUST_01827,2022-02-27,Paid Search,35-44,East
CUST_01828,2023-06-22,Paid Search,45-54,South
CUST_01829,2022-12-02,Organic,18-24,West
CUST_01830,2023-06-21,Referral,45-54,South
CUST_01831,2022-07-13,Email,55+,West
CUST_01832,2023-06-05,Referral,55+,South
CUST_01833,2022-11-18,Email,55+,East
CUST_01834,2022-02-09,Email,25-34,East
CUST_01835,2022-08-12,Paid Search,18-24,West
CUST_01836,2022-03-17,Email,45-54,North
CUST_01837,2023-05-29,Social,18-24,North
CUST_01838,2022-06-16,Paid Search,25-34,West
CUST_01839,2022-05-02,Social,45-54,West
CUST_01840,2022-10-29,Paid Search,35-44,East
CUST_01841,2022-08-21,Social,45-54,South
CUST_01842,2022-02-22,Referral,45-54,South
CUST_01843,2023-03-22,Social,18-24,East
CUST_01844,2023-04-07,Referral,45-54,East
CUST_01845,2023-02-10,Organic,35-44,South
CUST_01846,2022-12-03,Email,35-44,North
CUST_01847,2022-08-08,Social,35-44,North
CUST_01848,2022-10-24,Social,35-44,South
CUST_01849,2022-10-12,Paid Search,35-44,East
CUST_01850,2022-04-01,Paid Search,25-34,South
CUST_01851,2022-02-14,Email,25-34,East
CUST_01852,2022-05-19,Paid Search,18-24,South
CUST_01853,2022-09-06,Email,25-34,South
CUST_01854,2022-03-29,Email,25-34,East
CUST_01855,2022-02-28,Referral,35-44,East
CUST_01856,2023-04-11,Paid Search,55+,West
CUST_01857,2022-07-24,Social,18-24,West
CUST_01858,2022-11-15,Email,25-34,South
CUST_01859,2022-10-14,Social,18-24,East
CUST_01860,2023-02-06,Paid Search,55+,South
CUST_01861,2023-02-08,Email,45-54,West
CUST_01862,2022-06-11,Paid Search,25-34,East
CUST_01863,2023-04-08,Social,35-44,West
CUST_01864,2022-07-22,Paid Search,45-54,South
CUST_01865,2023-04-02,Organic,55+,North
CUST_01866,2022-08-10,Paid Search,35-44,North
CUST_01867,2022-03-02,Referral,25-34,East
CUST_01868,2023-02-19,Paid Search,45-54,West
CUST_01869,2022-01-17,Referral,45-54,East
CUST_01870,2023-02-26,Email,45-54,West
CUST_01871,2022-01-24,Email,18-24,South
CUST_01872,2022-04-23,Paid Search,45-54,West
CUST_01873,2022-11-26,Paid Search,18-24,West
CUST_01874,2023-05-30,Paid Search,55+,North
CUST_01875,2022-08-12,Organic,55+,West
CUST_01876,2022-03-07,Email,35-44,North
CUST_01877,2022-05-08,Paid Search,45-54,East
CUST_01878,2023-05-05,Organic,18-24,South
CUST_01879,2023-02-01,Paid Search,55+,South
CUST_01880,2022-02-24,Email,25-34,West
CUST_01881,2022-07-30,Social,25-34,East
CUST_01882,2022-05-25,Organic,45-54,North
CUST_01883,2022-04-08,Social,55+,North
CUST_01884,2023-04-08,Email,35-44,North
CUST_01885,2022-12-04,Organic,35-44,South
CUST_01886,2022-04-09,Paid Search,35-44,North
CUST_01887,2022-12-22,Organic,25-34,South
CUST_01888,2022-08-14,Social,35-44,West
CUST_01889,2022-02-03,Organic,55+,West
CUST_01890,2022-09-03,Paid Search,25-34,West
CUST_01891,2022-04-12,Paid Search,45-54,South
CUST_01892,2022-05-14,Social,45-54,East
CUST_01893,2023-04-25,Email,55+,West
CUST_01894,2023-01-23,Email,45-54,North
CUST_01895,2022-03-15,Organic,55+,West
CUST_01896,2023-04-10,Referral,45-54,East
CUST_01897,2022-11-10,Paid Search,55+,South
CUST_01898,2023-04-23,Email,45-54,South
CUST_01899,2023-02-12,Paid Search,55+,South
CUST_01900,2022-07-05,Paid Search,55+,North
CUST_01901,2022-10-20,Paid Search,55+,North
CUST_01902,2022-10-17,Social,35-44,South
CUST_01903,2023-01-29,Social,45-54,North
CUST_01904,2022-05-16,Email,55+,East
CUST_01905,2022-07-01,Email,25-34,South
CUST_01906,2022-05-14,Social,18-24,South
CUST_01907,2022-06-11,Social,55+,North
CUST_01908,2022-03-30,Organic,45-54,West
CUST_01909,2022-01-20,Email,35-44,East
CUST_01910,2023-05-29,Social,45-54,South
CUST_01911,2022-02-10,Email,18-24,East
CUST_01912,2023-04-30,Email,35-44,South
CUST_01913,2022-01-02,Organic,25-34,North
CUST_01914,2023-03-01,Email,25-34,East
CUST_01915,2022-06-29,Email,55+,West
CUST_01916,2022-10-10,Paid Search,35-44,East
CUST_01917,2022-06-04,Email,18-24,East
CUST_01918,2022-09-25,Email,25-34,North
CUST_01919,2022-09-04,Social,25-34,East
CUST_01920,2022-10-17,Email,55+,East
CUST_01921,2022-08-03,Paid Search,25-34,South
CUST_01922,2022-10-20,Organic,25-34,North
CUST_01923,2023-03-27,Paid Search,25-34,West
CUST_01924,2022-08-26,Organic,18-24,South
CUST_01925,2022-07-17,Paid Search,45-54,South
CUST_01926,2022-03-13,Referral,35-44,East
CUST_01927,2022-07-16,Email,35-44,South
CUST_01928,2022-03-10,Social,25-34,East
CUST_01929,2022-04-10,Paid Search,45-54,East
CUST_01930,2023-06-04,Organic,18-24,South
CUST_01931,2022-02-18,Email,55+,North
CUST_01932,2022-09-21,Referral,35-44,North
CUST_01933,2023-04-01,Email,25-34,West
CUST_01934,2023-06-05,Paid Search,35-44,East
CUST_01935,2022-03-22,Email,55+,South
CUST_01936,2022-03-31,Paid Search,18-24,South
CUST_01937,2022-07-23,Paid Search,35-44,East
CUST_01938,2022-10-30,Referral,35-44,West
CUST_01939,2023-06-09,Email,55+,West
CUST_01940,2022-04-24,Paid Search,35-44,East
CUST_01941,2022-03-31,Paid Search,45-54,South
CUST_01942,2022-05-19,Paid Search,45-54,West
CUST_01943,2023-04-23,Paid Search,55+,West
CUST_01944,2022-01-17,Referral,25-34,South
CUST_01945,2022-07-27,Paid Search,45-54,West
CUST_01946,2022-03-06,Organic,25-34,West
CUST_01947,2022-03-27,Paid Search,55+,West
CUST_01948,2023-05-16,Paid Search,55+,North
CUST_01949,2022-01-01,Organic,25-34,North
CUST_01950,2022-06-25,Paid Search,35-44,South
CUST_01951,2023-05-15,Email,55+,West
CUST_01952,2022-11-29,Organic,18-24,North
CUST_01953,2022-02-09,Organic,45-54,North
CUST_01954,2022-09-11,Social,55+,North
CUST_01955,2023-06-15,Paid Search,55+,North
CUST_01956,2022-08-07,Referral,18-24,West
CUST_01957,2022-10-16,Organic,45-54,East
CUST_01958,2022-10-18,Organic,45-54,East
CUST_01959,2022-12-27,Paid Search,18-24,South
CUST_01960,2022-04-13,Email,45-54,East
CUST_01961,2023-04-04,Paid Search,45-54,West
CUST_01962,2023-06-24,Paid Search,55+,East
CUST_01963,2022-03-19,Social,18-24,West
CUST_01964,2023-03-23,Paid Search,55+,East
CUST_01965,2023-03-23,Paid Search,35-44,South
CUST_01966,2023-02-09,Paid Search,25-34,East
CUST_01967,2022-07-22,Email,25-34,West
CUST_01968,2022-09-13,Paid Search,45-54,West
CUST_01969,2023-04-04,Email,55+,South
CUST_01970,2022-03-25,Paid Search,25-34,East
CUST_01971,2023-03-29,Organic,55+,West
CUST_01972,2023-05-18,Paid Search,45-54,East
CUST_01973,2023-01-08,Email,18-24,East
CUST_01974,2022-07-06,Paid Search,35-44,South
CUST_01975,2022-11-02,Paid Search,55+,West
CUST_01976,2022-01-28,Paid Search,18-24,West
CUST_01977,2023-05-24,Paid Search,18-24,North
CUST_01978,2022-07-06,Paid Search,18-24,North
CUST_01979,2022-02-01,Email,35-44,North
CUST_01980,2023-03-10,Social,18-24,South
CUST_01981,2022-12-26,Paid Search,55+,North
CUST_01982,2022-12-06,Email,18-24,West
CUST_01983,2022-01-30,Referral,18-24,West
CUST_01984,2023-02-14,Paid Search,25-34,North
CUST_01985,2022-12-14,Email,45-54,West
CUST_01986,2023-03-10,Paid Search,55+,North
CUST_01987,2023-03-28,Paid Search,25-34,West
CUST_01988,2022-04-26,Email,35-44,South
CUST_01989,2022-04-26,Organic,45-54,North
CUST_01990,2023-05-20,Organic,45-54,South
CUST_01991,2022-10-17,Organic,18-24,West
CUST_01992,2022-08-28,Email,55+,West
CUST_01993,2022-06-06,Paid Search,55+,North
CUST_01994,2022-12-15,Paid Search,45-54,West
CUST_01995,2023-02-16,Paid Search,35-44,South
CUST_01996,2022-01-02,Paid Search,25-34,South
CUST_01997,2022-10-29,Paid Search,55+,North
CUST_01998,2023-06-27,Email,55+,West
CUST_01999,2022-06-03,Paid Search,35-44,West
CUST_02000,2022-06-03,Paid Search,45-54,East
CUST_02001,2023-04-25,Social,25-34,East
CUST_02002,2022-02-03,Email,45-54,West
CUST_02003,2022-08-06,Organic,18-24,North
CUST_02004,2022-09-08,Paid Search,55+,North
CUST_02005,2023-03-12,Email,35-44,North
CUST_02006,2022-03-12,Paid Search,35-44,South
CUST_02007,2022-08-25,Email,18-24,South
CUST_02008,2022-03-25,Paid Search,35-44,North
CUST_02009,2023-03-07,Paid Search,18-24,East
CUST_02010,2022-12-12,Referral,55+,North
CUST_02011,2022-09-29,Paid Search,45-54,West
CUST_02012,2022-08-03,Paid Search,35-44,East
CUST_02013,2022-03-25,Organic,55+,West
CUST_02014,2023-05-19,Paid Search,55+,North
CUST_02015,2022-12-20,Referral,18-24,West
CUST_02016,2022-06-24,Email,18-24,East
CUST_02017,2022-08-15,Paid Search,25-34,West
CUST_02018,2023-02-01,Email,18-24,East
CUST_02019,2023-01-28,Paid Search,35-44,East
CUST_02020,2022-09-09,Social,35-44,North
CUST_02021,2022-06-15,Paid Search,35-44,East
CUST_02022,2022-12-27,Paid Search,18-24,South
CUST_02023,2022-12-26,Paid Search,55+,West
CUST_02024,2022-11-24,Organic,55+,East
CUST_02025,2022-02-09,Social,35-44,North
CUST_02026,2022-09-16,Organic,18-24,West
CUST_02027,2022-12-02,Social,25-34,North
CUST_02028,2023-06-03,Social,45-54,South
CUST_02029,2022-10-14,Email,45-54,North
CUST_02030,2022-07-07,Organic,25-34,West
CUST_02031,2022-10-31,Email,55+,North
CUST_02032,2022-04-07,Email,55+,West
CUST_02033,2022-02-19,Referral,35-44,North
CUST_02034,2023-01-06,Email,25-34,East
CUST_02035,2023-06-23,Paid Search,35-44,North
CUST_02036,2023-04-07,Email,18-24,South
CUST_02037,2022-11-15,Paid Search,35-44,East
CUST_02038,2022-01-22,Social,18-24,East
CUST_02039,2023-06-24,Email,18-24,West
CUST_02040,2022-09-03,Social,35-44,West
CUST_02041,2022-06-08,Email,35-44,East
CUST_02042,2023-05-03,Social,55+,South
CUST_02043,2023-02-12,Paid Search,35-44,South
CUST_02044,2023-02-14,Organic,55+,West
CUST_02045,2022-06-01,Email,55+,East
CUST_02046,2023-06-26,Paid Search,25-34,West
CUST_02047,2022-09-05,Paid Search,55+,South
CUST_02048,2022-10-18,Paid Search,35-44,South
CUST_02049,2023-02-15,Email,35-44,West
CUST_02050,2022-12-27,Social,18-24,East
CUST_02051,2022-04-05,Organic,25-34,North
CUST_02052,2022-06-15,Social,35-44,East
CUST_02053,2022-07-17,Email,25-34,North
CUST_02054,2023-06-02,Email,35-44,West
CUST_02055,2023-01-26,Social,18-24,North
CUST_02056,2022-07-20,Social,25-34,West
CUST_02057,2023-02-06,Paid Search,45-54,West
CUST_02058,2023-02-08,Organic,45-54,North
CUST_02059,2022-08-04,Email,55+,East
CUST_02060,2022-08-09,Social,55+,North
CUST_02061,2023-05-04,Organic,55+,South
CUST_02062,2022-11-03,Social,18-24,South
CUST_02063,2022-03-23,Paid Search,45-54,East
CUST_02064,2023-01-29,Referral,25-34,West
CUST_02065,2022-11-18,Paid Search,25-34,South
CUST_02066,2022-10-05,Social,25-34,South
CUST_02067,2023-01-31,Paid Search,35-44,North
CUST_02068,2023-05-11,Social,18-24,West
CUST_02069,2022-06-30,Organic,35-44,South
CUST_02070,2022-08-17,Paid Search,18-24,South
CUST_02071,2022-04-14,Email,35-44,North
CUST_02072,2022-12-20,Referral,45-54,South
CUST_02073,2022-08-08,Email,18-24,East
CUST_02074,2022-07-06,Paid Search,18-24,West
CUST_02075,2023-01-16,Paid Search,55+,South
CUST_02076,2022-08-11,Email,45-54,East
CUST_02077,2022-09-11,Referral,25-34,West
CUST_02078,2022-08-29,Referral,55+,South
CUST_02079,2022-05-22,Paid Search,25-34,South
CUST_02080,2022-03-10,Email,55+,North
CUST_02081,2023-03-28,Email,18-24,West
CUST_02082,2022-02-20,Paid Search,45-54,North
CUST_02083,2022-06-27,Social,18-24,North
CUST_02084,2022-12-31,Paid Search,18-24,North
CUST_02085,2022-03-13,Email,35-44,East
CUST_02086,2022-12-24,Organic,18-24,South
CUST_02087,2023-02-05,Email,35-44,East
CUST_02088,2022-12-28,Referral,25-34,East
CUST_02089,2022-06-16,Paid Search,18-24,North
CUST_02090,2022-01-11,Paid Search,55+,South
CUST_02091,2023-04-30,Paid Search,55+,North
CUST_02092,2022-06-28,Social,55+,North
CUST_02093,2023-03-16,Social,18-24,South
CUST_02094,2022-04-19,Paid Search,25-34,South
CUST_02095,2022-03-30,Paid Search,25-34,North
CUST_02096,2023-03-01,Paid Search,25-34,South
CUST_02097,2023-05-29,Referral,35-44,South
CUST_02098,2023-04-15,Referral,35-44,West
CUST_02099,2023-02-15,Social,35-44,East
CUST_02100,2022-05-15,Organic,25-34,South
CUST_02101,2023-05-14,Paid Search,55+,South
CUST_02102,2022-12-31,Social,55+,North
CUST_02103,2022-04-05,Referral,25-34,South
CUST_02104,2022-03-12,Paid Search,25-34,East
CUST_02105,2023-04-21,Organic,35-44,North
CUST_02106,2022-05-31,Paid Search,25-34,West
CUST_02107,2023-02-23,Social,55+,East
CUST_02108,2022-03-17,Social,35-44,West
CUST_02109,2022-06-03,Organic,18-24,South
CUST_02110,2022-06-04,Email,18-24,West
CUST_02111,2022-06-03,Paid Search,18-24,South
CUST_02112,2023-01-04,Social,25-34,West
CUST_02113,2023-05-15,Social,25-34,East
CUST_02114,2023-05-13,Email,55+,East
CUST_02115,2023-02-09,Social,55+,North
CUST_02116,2022-04-21,Paid Search,18-24,West
CUST_02117,2023-06-09,Referral,55+,North
CUST_02118,2022-10-23,Organic,35-44,North
CUST_02119,2022-10-26,Paid Search,25-34,South
CUST_02120,2023-01-18,Email,35-44,West
CUST_02121,2023-02-24,Organic,35-44,West
CUST_02122,2023-06-05,Social,18-24,West
CUST_02123,2022-11-14,Organic,55+,East
CUST_02124,2022-11-30,Email,18-24,West
CUST_02125,2023-02-12,Organic,18-24,South
CUST_02126,2022-05-20,Paid Search,25-34,South
CUST_02127,2022-06-18,Email,18-24,North
CUST_02128,2022-12-08,Email,18-24,West
CUST_02129,2022-02-05,Social,25-34,South
CUST_02130,2022-06-24,Organic,25-34,North
CUST_02131,2023-01-28,Social,18-24,South
CUST_02132,2023-06-17,Referral,55+,East
CUST_02133,2022-10-11,Email,55+,South
CUST_02134,2022-08-07,Email,45-54,South
CUST_02135,2022-08-29,Email,35-44,South
CUST_02136,2023-01-10,Paid Search,55+,East
CUST_02137,2022-10-25,Email,25-34,East
CUST_02138,2022-01-13,Organic,35-44,East
CUST_02139,2022-10-22,Social,18-24,North
CUST_02140,2022-08-07,Social,45-54,South
CUST_02141,2023-01-18,Email,18-24,East
CUST_02142,2023-04-23,Email,45-54,North
CUST_02143,2023-06-10,Paid Search,45-54,North
CUST_02144,2022-11-30,Email,25-34,South
CUST_02145,2022-07-17,Email,45-54,East
CUST_02146,2022-08-31,Paid Search,25-34,East
CUST_02147,2022-04-07,Paid Search,25-34,North
CUST_02148,2023-05-27,Social,35-44,East
CUST_02149,2023-04-08,Email,25-34,North
CUST_02150,2023-04-12,Email,45-54,East
CUST_02151,2022-06-29,Paid Search,25-34,East
CUST_02152,2022-06-25,Email,35-44,North
CUST_02153,2023-04-13,Email,55+,South
CUST_02154,2022-10-25,Email,25-34,West
CUST_02155,2023-01-20,Referral,35-44,South
CUST_02156,2022-09-25,Paid Search,55+,East
CUST_02157,2022-08-30,Organic,25-34,East
CUST_02158,2022-12-12,Paid Search,18-24,North
CUST_02159,2023-03-20,Email,25-34,West
CUST_02160,2022-07-02,Paid Search,55+,South
CUST_02161,2023-03-18,Email,45-54,West
CUST_02162,2022-05-14,Paid Search,55+,South
CUST_02163,2022-08-08,Organic,25-34,East
CUST_02164,2023-05-14,Email,55+,South
CUST_02165,2023-06-06,Referral,25-34,West
CUST_02166,2023-05-20,Paid Search,45-54,North
CUST_02167,2022-06-22,Paid Search,55+,West
CUST_02168,2023-04-06,Email,25-34,North
CUST_02169,2023-05-27,Email,55+,West
CUST_02170,2023-06-19,Email,45-54,North
CUST_02171,2022-01-12,Organic,45-54,North
CUST_02172,2023-02-11,Social,45-54,North
CUST_02173,2023-06-29,Organic,18-24,East
CUST_02174,2023-02-22,Paid Search,45-54,South
CUST_02175,2022-05-08,Social,25-34,East
CUST_02176,2023-02-21,Referral,25-34,West
CUST_02177,2022-02-27,Referral,18-24,North
CUST_02178,2022-09-20,Organic,18-24,East
CUST_02179,2022-12-08,Social,55+,East
CUST_02180,2022-09-07,Organic,25-34,South
CUST_02181,2023-01-18,Social,25-34,West
CUST_02182,2022-05-12,Paid Search,35-44,East
CUST_02183,2022-11-27,Social,45-54,North
CUST_02184,2022-12-19,Email,35-44,East
CUST_02185,2022-12-13,Organic,35-44,South
CUST_02186,2022-06-07,Social,55+,North
CUST_02187,2022-06-16,Paid Search,35-44,West
CUST_02188,2022-05-21,Paid Search,45-54,North
CUST_02189,2022-09-10,Paid Search,55+,North
CUST_02190,2022-11-16,Email,45-54,North
CUST_02191,2022-07-17,Paid Search,18-24,West
CUST_02192,2022-08-12,Social,25-34,East
CUST_02193,2022-06-06,Referral,45-54,West
CUST_02194,2022-04-30,Social,35-44,South
CUST_02195,2022-12-25,Paid Search,25-34,North
CUST_02196,2023-03-22,Email,25-34,South
CUST_02197,2022-06-08,Paid Search,18-24,North
CUST_02198,2023-04-15,Organic,25-34,East
CUST_02199,2022-11-08,Paid Search,45-54,South
CUST_02200,2022-04-02,Paid Search,18-24,West
CUST_02201,2022-07-19,Paid Search,55+,South
CUST_02202,2022-01-05,Social,25-34,South
CUST_02203,2022-01-22,Paid Search,55+,West
CUST_02204,2022-07-03,Referral,25-34,East
CUST_02205,2022-09-06,Social,55+,North
CUST_02206,2023-03-12,Social,35-44,South
CUST_02207,2022-03-15,Paid Search,55+,South
CUST_02208,2023-04-04,Paid Search,18-24,East
CUST_02209,2022-05-09,Email,45-54,East
CUST_02210,2022-03-17,Paid Search,25-34,East
CUST_02211,2023-01-18,Social,25-34,West
CUST_02212,2023-02-27,Email,18-24,East
CUST_02213,2022-11-27,Email,55+,South
CUST_02214,2022-03-05,Paid Search,45-54,North
CUST_02215,2022-03-04,Referral,55+,East
CUST_02216,2022-08-01,Paid Search,35-44,South
CUST_02217,2022-09-04,Social,18-24,South
CUST_02218,2023-06-30,Paid Search,25-34,West
CUST_02219,2022-06-06,Organic,35-44,West
CUST_02220,2022-04-16,Social,18-24,South
CUST_02221,2023-06-01,Paid Search,55+,East
CUST_02222,2022-03-26,Paid Search,55+,West
CUST_02223,2022-01-15,Paid Search,35-44,North
CUST_02224,2022-08-19,Paid Search,35-44,South
CUST_02225,2022-08-07,Paid Search,45-54,East
CUST_02226,2022-12-05,Organic,45-54,South
CUST_02227,2023-04-25,Referral,18-24,West
CUST_02228,2023-05-25,Paid Search,35-44,South
CUST_02229,2022-06-08,Referral,45-54,North
CUST_02230,2023-06-20,Paid Search,55+,South
CUST_02231,2022-12-12,Organic,35-44,South
CUST_02232,2022-02-08,Paid Search,55+,West
CUST_02233,2023-05-28,Social,35-44,North
CUST_02234,2022-03-17,Social,25-34,North
CUST_02235,2022-11-18,Paid Search,35-44,North
CUST_02236,2023-03-08,Paid Search,45-54,East
CUST_02237,2022-05-17,Email,55+,West
CUST_02238,2022-05-28,Organic,25-34,East
CUST_02239,2022-09-17,Email,25-34,West
CUST_02240,2023-04-29,Social,45-54,West
CUST_02241,2022-05-03,Social,45-54,East
CUST_02242,2022-12-29,Social,25-34,East
CUST_02243,2022-09-05,Email,45-54,North
CUST_02244,2022-03-03,Email,18-24,West
CUST_02245,2023-01-24,Social,25-34,West
CUST_02246,2023-03-31,Paid Search,55+,West
CUST_02247,2022-11-11,Organic,35-44,West
CUST_02248,2022-04-07,Paid Search,55+,South
CUST_02249,2022-03-27,Paid Search,25-34,North
CUST_02250,2022-08-20,Social,25-34,West
CUST_02251,2022-10-04,Paid Search,55+,South
CUST_02252,2022-10-29,Paid Search,55+,West
CUST_02253,2022-05-14,Paid Search,55+,East
CUST_02254,2022-10-01,Email,25-34,South
CUST_02255,2022-06-11,Social,55+,South
CUST_02256,2023-01-10,Paid Search,35-44,East
CUST_02257,2023-03-11,Paid Search,55+,South
CUST_02258,2022-12-23,Email,55+,South
CUST_02259,2022-01-01,Organic,35-44,North
CUST_02260,2023-06-26,Paid Search,25-34,East
CUST_02261,2022-01-13,Organic,55+,North
CUST_02262,2023-06-30,Organic,35-44,North
CUST_02263,2022-01-18,Paid Search,35-44,North
CUST_02264,2022-10-09,Social,45-54,East
CUST_02265,2022-02-27,Social,55+,North
CUST_02266,2022-02-21,Email,18-24,South
CUST_02267,2023-01-09,Email,55+,North
CUST_02268,2023-02-02,Social,35-44,East
CUST_02269,2022-03-06,Social,18-24,North
CUST_02270,2023-06-18,Social,25-34,North
CUST_02271,2022-06-24,Organic,35-44,South
CUST_02272,2022-06-23,Email,45-54,East
CUST_02273,2022-06-12,Social,35-44,North
CUST_02274,2022-09-09,Organic,18-24,South
CUST_02275,2022-04-08,Paid Search,35-44,West
CUST_02276,2022-08-20,Paid Search,25-34,East
CUST_02277,2022-04-25,Email,25-34,West
CUST_02278,2022-01-29,Organic,45-54,South
CUST_02279,2022-07-21,Paid Search,55+,West
CUST_02280,2023-01-03,Social,18-24,North
CUST_02281,2023-02-21,Paid Search,45-54,East
CUST_02282,2022-07-12,Email,35-44,South
CUST_02283,2022-06-26,Referral,25-34,North
CUST_02284,2023-03-06,Paid Search,45-54,West
CUST_02285,2023-01-07,Organic,25-34,East
CUST_02286,2023-03-31,Paid Search,45-54,North
CUST_02287,2023-05-10,Organic,35-44,North
CUST_02288,2023-03-25,Paid Search,18-24,East
CUST_02289,2023-05-27,Organic,45-54,East
CUST_02290,2022-08-16,Referral,55+,North
CUST_02291,2022-08-04,Paid Search,35-44,West
CUST_02292,2022-06-25,Paid Search,45-54,East
CUST_02293,2022-05-09,Paid Search,18-24,South
CUST_02294,2023-02-13,Referral,25-34,North
CUST_02295,2023-01-26,Social,25-34,South
CUST_02296,2023-03-14,Email,45-54,South
CUST_02297,2022-04-02,Email,25-34,North
CUST_02298,2022-09-26,Referral,45-54,South
CUST_02299,2022-05-02,Email,25-34,North
CUST_02300,2023-05-03,Social,45-54,North
CUST_02301,2022-05-27,Email,25-34,North
CUST_02302,2022-03-20,Social,35-44,South
CUST_02303,2022-11-08,Organic,18-24,South
CUST_02304,2023-04-25,Email,45-54,South
CUST_02305,2023-05-15,Paid Search,18-24,East
CUST_02306,2022-02-22,Paid Search,55+,East
CUST_02307,2022-06-27,Referral,55+,North
CUST_02308,2022-03-25,Paid Search,35-44,West
CUST_02309,2022-06-18,Organic,55+,East
CUST_02310,2022-10-19,Referral,55+,South
CUST_02311,2022-06-03,Email,18-24,North
CUST_02312,2022-02-06,Social,45-54,West
CUST_02313,2022-10-06,Paid Search,25-34,East
