customer_id,acquisition_date,acquisition_channel,age_band,region,calibration_end_date,holdout_end_date,eligible
CUST_03284,2022-02-23,Email,55+,North,2022-05-24,2022-11-20,True
CUST_03285,2022-08-15,Paid Search,18-24,West,2022-11-13,2023-05-12,True
CUST_03286,2022-09-13,Paid Search,25-34,West,2022-12-12,2023-06-10,True
CUST_03287,2022-03-13,Social,45-54,West,2022-06-11,2022-12-08,True
CUST_03288,2022-04-20,Referral,45-54,North,2022-07-19,2023-01-15,True
CUST_03289,2022-04-05,Paid Search,45-54,West,2022-07-04,2022-12-31,True
CUST_03290,2022-04-12,Referral,45-54,West,2022-07-11,2023-01-07,True
CUST_03291,2022-08-09,Paid Search,18-24,West,2022-11-07,2023-05-06,True
CUST_03292,2022-09-11,Email,25-34,South,2022-12-10,2023-06-08,True
CUST_03293,2022-05-10,Organic,35-44,East,2022-08-08,2023-02-04,True
CUST_03294,2022-06-08,Social,18-24,South,2022-09-06,2023-03-05,True
CUST_03295,2022-04-15,Social,25-34,North,2022-07-14,2023-01-10,True
CUST_03296,2023-03-11,Referral,25-34,East,2023-06-09,2023-12-06,True
CUST_03297,2022-04-26,Organic,55+,North,2022-07-25,2023-01-21,True
CUST_03298,2023-05-11,Paid Search,25-34,North,2023-08-09,2024-02-05,True
CUST_03299,2022-10-22,Paid Search,55+,North,2023-01-20,2023-07-19,True
CUST_03300,2023-03-15,Paid Search,45-54,South,2023-06-13,2023-12-10,True
CUST_03301,2022-12-14,Referral,45-54,North,2023-03-14,2023-09-10,True
CUST_03302,2022-05-26,Referral,55+,West,2022-08-24,2023-02-20,True
CUST_03303,2022-11-25,Social,55+,West,2023-02-23,2023-08-22,True
CUST_03304,2022-05-30,Paid Search,25-34,West,2022-08-28,2023-02-24,True
CUST_03305,2022-03-06,Paid Search,35-44,South,2022-06-04,2022-12-01,True
CUST_03306,2022-05-20,Referral,35-44,North,2022-08-18,2023-02-14,True
CUST_03307,2022-05-31,Organic,55+,East,2022-08-29,2023-02-25,True
CUST_03308,2022-03-15,Paid Search,18-24,East,2022-06-13,2022-12-10,True
CUST_03309,2022-01-13,Paid Search,35-44,North,2022-04-13,2022-10-10,True
CUST_03310,2023-05-31,Paid Search,25-34,West,2023-08-29,2024-02-25,True
CUST_03311,2022-10-08,Email,25-34,South,2023-01-06,2023-07-05,True
CUST_03312,2022-08-08,Paid Search,45-54,West,2022-11-06,2023-05-05,True
CUST_03313,2023-05-23,Paid Search,25-34,North,2023-08-21,2024-02-17,True
CUST_03314,2022-05-03,Referral,45-54,South,2022-08-01,2023-01-28,True
CUST_03315,2022-08-08,Paid Search,55+,South,2022-11-06,2023-05-05,True
CUST_03316,2023-04-08,Email,45-54,North,2023-07-07,2024-01-03,True
CUST_03317,2022-12-12,Paid Search,18-24,East,2023-03-12,2023-09-08,True
CUST_03318,2022-08-06,Organic,18-24,West,2022-11-04,2023-05-03,True
CUST_03319,2022-05-20,Email,35-44,East,2022-08-18,2023-02-14,True
CUST_03320,2022-01-20,Paid Search,35-44,South,2022-04-20,2022-10-17,True
CUST_03321,2022-02-16,Paid Search,45-54,East,2022-05-17,2022-11-13,True
CUST_03322,2022-03-30,Referral,35-44,South,2022-06-28,2022-12-25,True
CUST_03323,2023-03-06,Organic,18-24,South,2023-06-04,2023-12-01,True
CUST_03324,2022-12-16,Paid Search,55+,West,2023-03-16,2023-09-12,True
CUST_03325,2022-08-25,Paid Search,55+,East,2022-11-23,2023-05-22,True
CUST_03326,2023-03-04,Paid Search,45-54,South,2023-06-02,2023-11-29,True
CUST_03327,2022-03-29,Referral,45-54,South,2022-06-27,2022-12-24,True
CUST_03328,2022-04-26,Organic,55+,West,2022-07-25,2023-01-21,True
CUST_03329,2022-08-03,Email,35-44,East,2022-11-01,2023-04-30,True
CUST_03330,2023-05-16,Paid Search,18-24,North,2023-08-14,2024-02-10,True
CUST_03331,2022-12-02,Social,45-54,West,2023-03-02,2023-08-29,True
CUST_03332,2023-04-10,Social,35-44,East,2023-07-09,2024-01-05,True
CUST_03333,2022-05-16,Paid Search,45-54,South,2022-08-14,2023-02-10,True
CUST_03334,2023-04-09,Paid Search,45-54,West,2023-07-08,2024-01-04,True
CUST_03335,2022-02-09,Email,35-44,West,2022-05-10,2022-11-06,True
CUST_03336,2022-05-05,Social,25-34,West,2022-08-03,2023-01-30,True
CUST_03337,2022-10-13,Social,35-44,South,2023-01-11,2023-07-10,True
CUST_03338,2022-01-28,Social,45-54,West,2022-04-28,2022-10-25,True
CUST_03339,2023-04-14,Social,45-54,West,2023-07-13,2024-01-09,True
CUST_03340,2023-04-19,Paid Search,35-44,West,2023-07-18,2024-01-14,True
CUST_03341,2022-10-23,Paid Search,35-44,East,2023-01-21,2023-07-20,True
CUST_03342,2022-06-16,Paid Search,55+,South,2022-09-14,2023-03-13,True
CUST_03343,2022-02-24,Organic,25-34,North,2022-05-25,2022-11-21,True
CUST_03344,2022-12-04,Referral,18-24,West,2023-03-04,2023-08-31,True
CUST_03345,2022-10-21,Paid Search,45-54,East,2023-01-19,2023-07-18,True
CUST_03346,2023-02-19,Paid Search,55+,West,2023-05-20,2023-11-16,True
CUST_03347,2022-11-25,Social,45-54,East,2023-02-23,2023-08-22,True
CUST_03348,2022-03-12,Social,35-44,East,2022-06-10,2022-12-07,True
CUST_03349,2022-03-08,Social,25-34,North,2022-06-06,2022-12-03,True
CUST_03350,2023-03-03,Paid Search,35-44,South,2023-06-01,2023-11-28,True
CUST_03351,2022-03-28,Organic,18-24,East,2022-06-26,2022-12-23,True
CUST_03352,2023-05-28,Social,35-44,North,2023-08-26,2024-02-22,True
CUST_03353,2022-02-27,Social,25-34,North,2022-05-28,2022-11-24,True
CUST_03354,2023-02-02,Social,25-34,East,2023-05-03,2023-10-30,True
CUST_03355,2023-06-17,Organic,35-44,North,2023-09-15,2024-03-13,True
CUST_03356,2022-08-29,Organic,55+,East,2022-11-27,2023-05-26,True
CUST_03357,2022-01-31,Referral,25-34,South,2022-05-01,2022-10-28,True
CUST_03358,2023-04-24,Email,55+,South,2023-07-23,2024-01-19,True
CUST_03359,2022-04-13,Email,35-44,North,2022-07-12,2023-01-08,True
CUST_03360,2022-10-15,Social,55+,South,2023-01-13,2023-07-12,True
CUST_03361,2023-06-22,Referral,25-34,East,2023-09-20,2024-03-18,True
CUST_03362,2023-02-11,Paid Search,55+,East,2023-05-12,2023-11-08,True
CUST_03363,2022-01-26,Paid Search,45-54,South,2022-04-26,2022-10-23,True
CUST_03364,2023-03-24,Organic,45-54,North,2023-06-22,2023-12-19,True
CUST_03365,2022-03-30,Organic,35-44,West,2022-06-28,2022-12-25,True
CUST_03366,2023-02-14,Organic,35-44,West,2023-05-15,2023-11-11,True
CUST_03367,2022-12-06,Email,35-44,West,2023-03-06,2023-09-02,True
CUST_03368,2022-06-07,Social,55+,South,2022-09-05,2023-03-04,True
CUST_03369,2022-08-20,Social,45-54,East,2022-11-18,2023-05-17,True
CUST_03370,2022-03-06,Paid Search,18-24,North,2022-06-04,2022-12-01,True
CUST_03371,2023-06-23,Paid Search,45-54,West,2023-09-21,2024-03-19,True
CUST_03372,2022-05-11,Organic,55+,North,2022-08-09,2023-02-05,True
CUST_03373,2022-06-18,Paid Search,45-54,South,2022-09-16,2023-03-15,True
CUST_03374,2022-10-02,Referral,35-44,West,2022-12-31,2023-06-29,True
CUST_03375,2023-01-03,Social,25-34,East,2023-04-03,2023-09-30,True
CUST_03376,2022-10-03,Social,45-54,West,2023-01-01,2023-06-30,True
CUST_03377,2022-10-03,Paid Search,45-54,South,2023-01-01,2023-06-30,True
CUST_03378,2022-11-15,Social,25-34,North,2023-02-13,2023-08-12,True
CUST_03379,2023-04-14,Paid Search,35-44,North,2023-07-13,2024-01-09,True
CUST_03380,2022-08-04,Social,25-34,North,2022-11-02,2023-05-01,True
CUST_03381,2023-03-31,Paid Search,18-24,North,2023-06-29,2023-12-26,True
CUST_03382,2023-03-06,Social,18-24,South,2023-06-04,2023-12-01,True
CUST_03383,2023-06-09,Social,18-24,North,2023-09-07,2024-03-05,True
CUST_03384,2023-05-14,Paid Search,35-44,North,2023-08-12,2024-02-08,True
CUST_03385,2023-03-12,Paid Search,35-44,South,2023-06-10,2023-12-07,True
CUST_03386,2022-05-15,Social,35-44,East,2022-08-13,2023-02-09,True
CUST_03387,2023-02-27,Paid Search,55+,East,2023-05-28,2023-11-24,True
CUST_03388,2023-02-07,Paid Search,25-34,North,2023-05-08,2023-11-04,True
CUST_03389,2022-06-08,Email,25-34,West,2022-09-06,2023-03-05,True
CUST_03390,2023-01-06,Organic,25-34,East,2023-04-06,2023-10-03,True
CUST_03391,2022-05-19,Referral,25-34,South,2022-08-17,2023-02-13,True
CUST_03392,2022-10-13,Email,35-44,South,2023-01-11,2023-07-10,True
CUST_03393,2023-03-12,Organic,25-34,West,2023-06-10,2023-12-07,True
CUST_03394,2022-04-13,Email,25-34,South,2022-07-12,2023-01-08,True
CUST_03395,2022-07-03,Email,45-54,North,2022-10-01,2023-03-30,True
CUST_03396,2023-03-11,Email,55+,South,2023-06-09,2023-12-06,True
CUST_03397,2022-09-05,Paid Search,25-34,North,2022-12-04,2023-06-02,True
CUST_03398,2023-06-09,Paid Search,18-24,North,2023-09-07,2024-03-05,True
CUST_03399,2022-01-05,Social,25-34,South,2022-04-05,2022-10-02,True
CUST_03400,2023-01-30,Paid Search,35-44,North,2023-04-30,2023-10-27,True
CUST_03401,2023-03-21,Social,55+,South,2023-06-19,2023-12-16,True
CUST_03402,2023-05-17,Paid Search,18-24,North,2023-08-15,2024-02-11,True
CUST_03403,2022-03-27,Email,18-24,East,2022-06-25,2022-12-22,True
CUST_03404,2023-06-22,Paid Search,35-44,North,2023-09-20,2024-03-18,True
CUST_03405,2022-08-03,Referral,55+,North,2022-11-01,2023-04-30,True
CUST_03406,2022-07-12,Social,35-44,West,2022-10-10,2023-04-08,True
CUST_03407,2022-07-14,Email,55+,North,2022-10-12,2023-04-10,True
CUST_03408,2022-12-15,Paid Search,45-54,South,2023-03-15,2023-09-11,True
CUST_03409,2022-12-26,Paid Search,18-24,East,2023-03-26,2023-09-22,True
CUST_03410,2022-09-16,Social,35-44,South,2022-12-15,2023-06-13,True
CUST_03411,2022-02-08,Paid Search,45-54,South,2022-05-09,2022-11-05,True
CUST_03412,2023-06-23,Social,35-44,North,2023-09-21,2024-03-19,True
CUST_03413,2022-05-02,Paid Search,18-24,South,2022-07-31,2023-01-27,True
CUST_03414,2022-02-21,Paid Search,18-24,West,2022-05-22,2022-11-18,True
CUST_03415,2022-11-23,Social,45-54,East,2023-02-21,2023-08-20,True
CUST_03416,2022-08-14,Email,35-44,West,2022-11-12,2023-05-11,True
CUST_03417,2022-12-03,Paid Search,35-44,East,2023-03-03,2023-08-30,True
CUST_03418,2023-04-24,Organic,25-34,West,2023-07-23,2024-01-19,True
CUST_03419,2022-02-23,Paid Search,25-34,South,2022-05-24,2022-11-20,True
CUST_03420,2022-06-05,Email,45-54,East,2022-09-03,2023-03-02,True
CUST_03421,2022-10-10,Email,18-24,East,2023-01-08,2023-07-07,True
CUST_03422,2023-03-07,Email,35-44,West,2023-06-05,2023-12-02,True
CUST_03423,2022-11-24,Social,25-34,East,2023-02-22,2023-08-21,True
CUST_03424,2022-07-28,Paid Search,45-54,South,2022-10-26,2023-04-24,True
CUST_03425,2022-11-30,Organic,45-54,North,2023-02-28,2023-08-27,True
CUST_03426,2023-06-20,Referral,35-44,West,2023-09-18,2024-03-16,True
CUST_03427,2022-09-20,Organic,25-34,South,2022-12-19,2023-06-17,True
CUST_03428,2023-04-28,Social,25-34,West,2023-07-27,2024-01-23,True
CUST_03429,2023-03-02,Organic,25-34,East,2023-05-31,2023-11-27,True
CUST_03430,2022-06-14,Referral,25-34,North,2022-09-12,2023-03-11,True
CUST_03431,2022-05-17,Email,45-54,East,2022-08-15,2023-02-11,True
CUST_03432,2023-02-25,Email,18-24,South,2023-05-26,2023-11-22,True
CUST_03433,2022-04-24,Social,18-24,North,2022-07-23,2023-01-19,True
CUST_03434,2022-07-03,Email,35-44,South,2022-10-01,2023-03-30,True
CUST_03435,2022-05-09,Social,25-34,East,2022-08-07,2023-02-03,True
CUST_03436,2022-11-28,Paid Search,55+,North,2023-02-26,2023-08-25,True
CUST_03437,2022-06-10,Social,45-54,East,2022-09-08,2023-03-07,True
CUST_03438,2022-12-26,Paid Search,45-54,West,2023-03-26,2023-09-22,True
CUST_03439,2023-05-26,Organic,35-44,North,2023-08-24,2024-02-20,True
CUST_03440,2023-03-29,Paid Search,35-44,North,2023-06-27,2023-12-24,True
CUST_03441,2023-06-02,Paid Search,35-44,North,2023-08-31,2024-02-27,True
CUST_03442,2022-01-14,Social,18-24,East,2022-04-14,2022-10-11,True
CUST_03443,2022-09-06,Social,35-44,West,2022-12-05,2023-06-03,True
CUST_03444,2022-05-01,Social,55+,West,2022-07-30,2023-01-26,True
CUST_03445,2023-05-17,Organic,25-34,North,2023-08-15,2024-02-11,True
CUST_03446,2023-01-24,Paid Search,18-24,South,2023-04-24,2023-10-21,True
CUST_03447,2022-06-24,Social,35-44,North,2022-09-22,2023-03-21,True
CUST_03448,2022-11-04,Email,25-34,South,2023-02-02,2023-08-01,True
CUST_03449,2022-11-27,Email,45-54,South,2023-02-25,2023-08-24,True
CUST_03450,2022-09-28,Email,55+,East,2022-12-27,2023-06-25,True
CUST_03451,2022-09-16,Paid Search,55+,West,2022-12-15,2023-06-13,True
CUST_03452,2022-01-31,Referral,25-34,West,2022-05-01,2022-10-28,True
CUST_03453,2022-09-05,Social,55+,North,2022-12-04,2023-06-02,True
CUST_03454,2022-07-10,Paid Search,18-24,North,2022-10-08,2023-04-06,True
CUST_03455,2023-03-23,Organic,25-34,South,2023-06-21,2023-12-18,True
CUST_03456,2023-04-18,Email,25-34,South,2023-07-17,2024-01-13,True
CUST_03457,2023-02-14,Paid Search,55+,South,2023-05-15,2023-11-11,True
CUST_03458,2022-01-17,Referral,45-54,East,2022-04-17,2022-10-14,True
CUST_03459,2023-04-05,Paid Search,25-34,East,2023-07-04,2023-12-31,True
CUST_03460,2022-08-05,Paid Search,18-24,West,2022-11-03,2023-05-02,True
CUST_03461,2022-08-16,Social,45-54,East,2022-11-14,2023-05-13,True
CUST_03462,2023-06-01,Paid Search,45-54,South,2023-08-30,2024-02-26,True
CUST_03463,2023-04-19,Paid Search,55+,North,2023-07-18,2024-01-14,True
CUST_03464,2022-01-28,Social,35-44,South,2022-04-28,2022-10-25,True
CUST_03465,2022-07-16,Paid Search,18-24,West,2022-10-14,2023-04-12,True
CUST_03466,2023-02-14,Social,25-34,West,2023-05-15,2023-11-11,True
CUST_03467,2022-10-22,Social,45-54,South,2023-01-20,2023-07-19,True
CUST_03468,2022-05-21,Paid Search,25-34,North,2022-08-19,2023-02-15,True
CUST_03469,2022-10-14,Email,18-24,North,2023-01-12,2023-07-11,True
CUST_03470,2023-04-19,Paid Search,55+,North,2023-07-18,2024-01-14,True
CUST_03471,2022-05-02,Referral,35-44,East,2022-07-31,2023-01-27,True
CUST_03472,2023-02-12,Paid Search,25-34,East,2023-05-13,2023-11-09,True
CUST_03473,2023-02-06,Organic,35-44,East,2023-05-07,2023-11-03,True
CUST_03474,2023-04-29,Paid Search,45-54,North,2023-07-28,2024-01-24,True
CUST_03475,2022-06-12,Social,18-24,South,2022-09-10,2023-03-09,True
CUST_03476,2022-04-28,Paid Search,35-44,North,2022-07-27,2023-01-23,True
CUST_03477,2022-10-27,Paid Search,25-34,South,2023-01-25,2023-07-24,True
CUST_03478,2022-10-18,Email,18-24,East,2023-01-16,2023-07-15,True
CUST_03479,2022-08-12,Referral,18-24,South,2022-11-10,2023-05-09,True
CUST_03480,2023-03-02,Organic,35-44,East,2023-05-31,2023-11-27,True
CUST_03481,2023-03-13,Paid Search,35-44,South,2023-06-11,2023-12-08,True
CUST_03482,2022-05-15,Paid Search,35-44,East,2022-08-13,2023-02-09,True
CUST_03483,2023-03-11,Email,45-54,South,2023-06-09,2023-12-06,True
CUST_03484,2022-05-06,Email,35-44,South,2022-08-04,2023-01-31,True
CUST_03485,2022-08-11,Organic,35-44,North,2022-11-09,2023-05-08,True
CUST_03486,2022-01-15,Organic,55+,East,2022-04-15,2022-10-12,True
CUST_03487,2022-07-05,Organic,45-54,West,2022-10-03,2023-04-01,True
CUST_03488,2023-06-08,Paid Search,55+,East,2023-09-06,2024-03-04,True
CUST_03489,2022-08-30,Email,25-34,East,2022-11-28,2023-05-27,True
CUST_03490,2023-01-23,Social,45-54,West,2023-04-23,2023-10-20,True
CUST_03491,2022-02-28,Paid Search,45-54,North,2022-05-29,2022-11-25,True
CUST_03492,2022-12-14,Social,35-44,West,2023-03-14,2023-09-10,True
CUST_03493,2022-07-22,Paid Search,18-24,North,2022-10-20,2023-04-18,True
CUST_03494,2023-02-11,Paid Search,35-44,East,2023-05-12,2023-11-08,True
CUST_03495,2023-05-22,Organic,55+,West,2023-08-20,2024-02-16,True
CUST_03496,2022-10-18,Paid Search,45-54,West,2023-01-16,2023-07-15,True
CUST_03497,2022-02-26,Organic,18-24,South,2022-05-27,2022-11-23,True
CUST_03498,2022-09-17,Paid Search,25-34,West,2022-12-16,2023-06-14,True
CUST_03499,2022-03-09,Paid Search,35-44,East,2022-06-07,2022-12-04,True
CUST_03500,2022-09-03,Paid Search,55+,North,2022-12-02,2023-05-31,True
CUST_03501,2022-02-03,Paid Search,35-44,North,2022-05-04,2022-10-31,True
CUST_03502,2022-12-16,Email,55+,West,2023-03-16,2023-09-12,True
CUST_03503,2022-06-19,Paid Search,45-54,West,2022-09-17,2023-03-16,True
CUST_03504,2022-04-21,Referral,25-34,West,2022-07-20,2023-01-16,True
CUST_03505,2022-01-10,Organic,18-24,South,2022-04-10,2022-10-07,True
CUST_03506,2023-04-30,Email,55+,South,2023-07-29,2024-01-25,True
CUST_03507,2023-04-03,Paid Search,35-44,West,2023-07-02,2023-12-29,True
CUST_03508,2023-03-20,Email,55+,North,2023-06-18,2023-12-15,True
CUST_03509,2022-02-01,Social,55+,West,2022-05-02,2022-10-29,True
CUST_03510,2022-07-10,Referral,35-44,East,2022-10-08,2023-04-06,True
CUST_03511,2023-06-15,Paid Search,18-24,East,2023-09-13,2024-03-11,True
CUST_03512,2022-11-12,Email,55+,South,2023-02-10,2023-08-09,True
CUST_03513,2022-03-12,Email,35-44,West,2022-06-10,2022-12-07,True
CUST_03514,2022-03-19,Paid Search,18-24,East,2022-06-17,2022-12-14,True
CUST_03515,2022-05-24,Paid Search,35-44,North,2022-08-22,2023-02-18,True
CUST_03516,2023-06-15,Organic,18-24,East,2023-09-13,2024-03-11,True
CUST_03517,2022-04-03,Paid Search,25-34,West,2022-07-02,2022-12-29,True
CUST_03518,2023-05-08,Paid Search,25-34,North,2023-08-06,2024-02-02,True
CUST_03519,2023-01-06,Paid Search,35-44,East,2023-04-06,2023-10-03,True
CUST_03520,2023-05-19,Referral,35-44,North,2023-08-17,2024-02-13,True
CUST_03521,2023-03-28,Email,55+,East,2023-06-26,2023-12-23,True
CUST_03522,2022-07-01,Paid Search,25-34,West,2022-09-29,2023-03-28,True
CUST_03523,2023-03-29,Email,45-54,South,2023-06-27,2023-12-24,True
CUST_03524,2022-04-03,Social,55+,North,2022-07-02,2022-12-29,True
CUST_03525,2022-06-08,Paid Search,45-54,North,2022-09-06,2023-03-05,True
CUST_03526,2022-04-26,Organic,25-34,East,2022-07-25,2023-01-21,True
CUST_03527,2022-03-14,Paid Search,45-54,West,2022-06-12,2022-12-09,True
CUST_03528,2022-02-19,Paid Search,25-34,South,2022-05-20,2022-11-16,True
CUST_03529,2022-04-13,Organic,35-44,West,2022-07-12,2023-01-08,True
CUST_03530,2022-03-07,Social,45-54,South,2022-06-05,2022-12-02,True
CUST_03531,2022-07-27,Paid Search,25-34,North,2022-10-25,2023-04-23,True
CUST_03532,2022-02-08,Social,18-24,East,2022-05-09,2022-11-05,True
CUST_03533,2022-02-03,Email,55+,West,2022-05-04,2022-10-31,True
CUST_03534,2023-06-25,Paid Search,45-54,South,2023-09-23,2024-03-21,True
CUST_03535,2022-02-17,Social,18-24,West,2022-05-18,2022-11-14,True
CUST_03536,2022-02-10,Social,25-34,East,2022-05-11,2022-11-07,True
CUST_03537,2022-01-17,Paid Search,25-34,South,2022-04-17,2022-10-14,True
CUST_03538,2022-03-14,Referral,55+,East,2022-06-12,2022-12-09,True
CUST_03539,2022-10-16,Email,55+,South,2023-01-14,2023-07-13,True
CUST_03540,2023-03-28,Paid Search,45-54,North,2023-06-26,2023-12-23,True
CUST_03541,2023-02-06,Organic,35-44,West,2023-05-07,2023-11-03,True
CUST_03542,2022-11-13,Email,18-24,South,2023-02-11,2023-08-10,True
CUST_03543,2022-02-16,Referral,25-34,East,2022-05-17,2022-11-13,True
CUST_03544,2023-02-27,Referral,18-24,East,2023-05-28,2023-11-24,True
CUST_03545,2022-01-21,Referral,45-54,North,2022-04-21,2022-10-18,True
CUST_03546,2022-12-11,Paid Search,18-24,East,2023-03-11,2023-09-07,True
CUST_03547,2022-08-12,Organic,45-54,South,2022-11-10,2023-05-09,True
CUST_03548,2023-04-27,Referral,55+,East,2023-07-26,2024-01-22,True
CUST_03549,2022-06-17,Social,25-34,South,2022-09-15,2023-03-14,True
CUST_03550,2022-12-15,Email,45-54,West,2023-03-15,2023-09-11,True
CUST_03551,2022-08-29,Paid Search,55+,North,2022-11-27,2023-05-26,True
CUST_03552,2022-10-13,Paid Search,35-44,North,2023-01-11,2023-07-10,True
CUST_03553,2023-05-28,Email,35-44,South,2023-08-26,2024-02-22,True
CUST_03554,2023-01-25,Paid Search,25-34,North,2023-04-25,2023-10-22,True
CUST_03555,2022-08-15,Social,35-44,North,2022-11-13,2023-05-12,True
CUST_03556,2022-09-02,Organic,55+,East,2022-12-01,2023-05-30,True
CUST_03557,2023-01-20,Paid Search,45-54,West,2023-04-20,2023-10-17,True
CUST_03558,2022-07-08,Paid Search,25-34,East,2022-10-06,2023-04-04,True
CUST_03559,2022-04-02,Social,35-44,South,2022-07-01,2022-12-28,True
CUST_03560,2022-09-13,Paid Search,45-54,West,2022-12-12,2023-06-10,True
CUST_03561,2022-02-07,Organic,18-24,South,2022-05-08,2022-11-04,True
CUST_03562,2022-04-03,Email,45-54,North,2022-07-02,2022-12-29,True
CUST_03563,2022-08-18,Paid Search,25-34,West,2022-11-16,2023-05-15,True
CUST_03564,2023-03-11,Paid Search,25-34,East,2023-06-09,2023-12-06,True
CUST_03565,2023-03-03,Organic,35-44,South,2023-06-01,2023-11-28,True
CUST_03566,2022-05-23,Paid Search,35-44,East,2022-08-21,2023-02-17,True
CUST_03567,2022-08-19,Social,55+,East,2022-11-17,2023-05-16,True
CUST_03568,2022-03-25,Paid Search,25-34,North,2022-06-23,2022-12-20,True
CUST_03569,2023-02-17,Paid Search,25-34,North,2023-05-18,2023-11-14,True
CUST_03570,2022-05-15,Organic,25-34,East,2022-08-13,2023-02-09,True
CUST_03571,2023-03-13,Paid Search,55+,North,2023-06-11,2023-12-08,True
CUST_03572,2023-04-05,Paid Search,55+,East,2023-07-04,2023-12-31,True
CUST_03573,2023-01-12,Email,35-44,South,2023-04-12,2023-10-09,True
CUST_03574,2022-06-30,Organic,45-54,North,2022-09-28,2023-03-27,True
CUST_03575,2023-06-05,Paid Search,55+,East,2023-09-03,2024-03-01,True
CUST_03576,2023-01-10,Paid Search,55+,South,2023-04-10,2023-10-07,True
CUST_03577,2022-12-19,Organic,45-54,South,2023-03-19,2023-09-15,True
CUST_03578,2023-04-13,Social,35-44,North,2023-07-12,2024-01-08,True
CUST_03579,2023-04-27,Organic,55+,East,2023-07-26,2024-01-22,True
CUST_03580,2022-02-12,Social,25-34,West,2022-05-13,2022-11-09,True
CUST_03581,2023-04-27,Social,25-34,East,2023-07-26,2024-01-22,True
CUST_03582,2023-02-22,Email,45-54,North,2023-05-23,2023-11-19,True
CUST_03583,2022-04-23,Paid Search,18-24,West,2022-07-22,2023-01-18,True
CUST_03584,2022-06-17,Social,35-44,North,2022-09-15,2023-03-14,True
CUST_03585,2023-02-15,Social,55+,South,2023-05-16,2023-11-12,True
CUST_03586,2022-04-29,Organic,18-24,North,2022-07-28,2023-01-24,True
CUST_03587,2022-09-05,Referral,55+,West,2022-12-04,2023-06-02,True
CUST_03588,2023-01-12,Paid Search,35-44,North,2023-04-12,2023-10-09,True
CUST_03589,2022-12-22,Email,55+,East,2023-03-22,2023-09-18,True
CUST_03590,2023-05-12,Referral,45-54,North,2023-08-10,2024-02-06,True
CUST_03591,2022-03-02,Email,18-24,North,2022-05-31,2022-11-27,True
CUST_03592,2022-06-11,Social,45-54,East,2022-09-09,2023-03-08,True
CUST_03593,2023-06-22,Referral,18-24,West,2023-09-20,2024-03-18,True
CUST_03594,2022-11-07,Paid Search,25-34,North,2023-02-05,2023-08-04,True
CUST_03595,2022-05-16,Referral,55+,North,2022-08-14,2023-02-10,True
CUST_03596,2022-06-08,Referral,55+,South,2022-09-06,2023-03-05,True
CUST_03597,2022-07-05,Organic,18-24,West,2022-10-03,2023-04-01,True
CUST_03598,2022-10-30,Email,25-34,North,2023-01-28,2023-07-27,True
CUST_03599,2022-06-05,Referral,18-24,North,2022-09-03,2023-03-02,True
CUST_03600,2022-12-06,Email,25-34,South,2023-03-06,2023-09-02,True
CUST_03601,2022-09-01,Email,55+,South,2022-11-30,2023-05-29,True
CUST_03602,2022-11-30,Paid Search,18-24,North,2023-02-28,2023-08-27,True
CUST_03603,2022-03-26,Organic,45-54,East,2022-06-24,2022-12-21,True
CUST_03604,2022-12-07,Organic,55+,East,2023-03-07,2023-09-03,True
CUST_03605,2023-05-20,Email,55+,North,2023-08-18,2024-02-14,True
CUST_03606,2022-03-15,Referral,25-34,East,2022-06-13,2022-12-10,True
CUST_03607,2022-06-28,Paid Search,45-54,North,2022-09-26,2023-03-25,True
CUST_03608,2023-01-14,Referral,35-44,East,2023-04-14,2023-10-11,True
CUST_03609,2022-12-04,Email,18-24,South,2023-03-04,2023-08-31,True
CUST_03610,2023-01-04,Social,25-34,North,2023-04-04,2023-10-01,True
CUST_03611,2022-11-02,Paid Search,45-54,North,2023-01-31,2023-07-30,True
CUST_03612,2023-01-08,Social,45-54,West,2023-04-08,2023-10-05,True
CUST_03613,2022-11-29,Paid Search,35-44,East,2023-02-27,2023-08-26,True
CUST_03614,2022-02-10,Social,45-54,East,2022-05-11,2022-11-07,True
CUST_03615,2023-02-15,Referral,45-54,North,2023-05-16,2023-11-12,True
CUST_03616,2022-09-01,Paid Search,25-34,North,2022-11-30,2023-05-29,True
CUST_03617,2022-01-29,Email,25-34,North,2022-04-29,2022-10-26,True
CUST_03618,2022-08-12,Social,55+,South,2022-11-10,2023-05-09,True
CUST_03619,2022-08-26,Referral,55+,South,2022-11-24,2023-05-23,True
CUST_03620,2022-02-17,Paid Search,18-24,West,2022-05-18,2022-11-14,True
CUST_03621,2023-06-28,Email,45-54,West,2023-09-26,2024-03-24,True
CUST_03622,2022-05-02,Paid Search,18-24,South,2022-07-31,2023-01-27,True
CUST_03623,2022-06-30,Referral,55+,South,2022-09-28,2023-03-27,True
CUST_03624,2022-08-29,Referral,35-44,South,2022-11-27,2023-05-26,True
CUST_03625,2023-03-31,Paid Search,45-54,East,2023-06-29,2023-12-26,True
CUST_03626,2023-02-10,Referral,45-54,East,2023-05-11,2023-11-07,True
CUST_03627,2023-02-25,Social,45-54,East,2023-05-26,2023-11-22,True
CUST_03628,2022-05-10,Social,25-34,North,2022-08-08,2023-02-04,True
CUST_03629,2023-04-07,Paid Search,55+,South,2023-07-06,2024-01-02,True
CUST_03630,2023-03-30,Paid Search,35-44,West,2023-06-28,2023-12-25,True
