customer_id,acquisition_channel,age_band,region,predicted_clv,clv_tier
CUST_03025,Referral,25-34,North,563.4885,Low
CUST_03026,Referral,18-24,South,14130.832,High
CUST_03027,Email,45-54,North,4558.315,Medium
CUST_03028,Paid Search,45-54,West,3801.9294,Low
CUST_03029,Referral,35-44,South,16407.566,High
CUST_03030,Paid Search,45-54,North,3784.443,Low
CUST_03031,Paid Search,45-54,East,4015.1367,Low
CUST_03032,Organic,35-44,West,5638.904,Medium
CUST_03033,Paid Search,18-24,West,3682.2546,Low
CUST_03034,Email,55+,West,4346.586,Medium
CUST_03035,Referral,35-44,South,1210.376,Medium
CUST_03036,Paid Search,45-54,South,3529.5474,Low
CUST_03037,Organic,55+,South,4859.861,Medium
CUST_03038,Paid Search,25-34,South,3802.7778,Low
CUST_03039,Organic,45-54,West,4863.571,Medium
CUST_03040,Social,18-24,North,2454.6138,Low
CUST_03041,Paid Search,55+,West,3683.8438,Medium
CUST_03042,Paid Search,18-24,West,3903.7915,Low
CUST_03043,Paid Search,35-44,West,3562.8936,Low
CUST_03044,Email,25-34,East,4480.7466,Medium
CUST_03045,Paid Search,18-24,West,3683.2231,Medium
CUST_03046,Organic,35-44,North,5021.9067,Medium
CUST_03047,Paid Search,55+,West,3750.4636,Medium
CUST_03048,Social,18-24,East,463.69186,Low
CUST_03049,Paid Search,25-34,West,41.632103,Low
CUST_03050,Organic,18-24,North,3594.5361,Low
CUST_03051,Paid Search,18-24,West,3947.9272,Medium
CUST_03052,Email,25-34,East,4636.9146,Medium
CUST_03053,Referral,35-44,North,11731.538,High
CUST_03054,Paid Search,45-54,East,3794.7766,Low
CUST_03055,Social,45-54,North,2445.7585,Low
CUST_03056,Paid Search,45-54,North,4078.918,Low
CUST_03057,Email,45-54,East,4676.238,Medium
CUST_03058,Email,25-34,West,4817.665,Medium
CUST_03059,Referral,55+,North,10229.619,High
CUST_03060,Paid Search,18-24,South,3488.5896,Low
CUST_03061,Paid Search,45-54,South,3792.2363,Low
CUST_03062,Paid Search,18-24,East,3761.5364,Medium
CUST_03063,Paid Search,45-54,North,3678.9258,Medium
CUST_03064,Paid Search,18-24,East,4015.6648,Medium
CUST_03065,Organic,25-34,South,5061.87,Medium
CUST_03066,Email,25-34,West,4457.526,Medium
CUST_03067,Referral,45-54,South,15712.571,High
CUST_03068,Email,18-24,South,4610.362,Medium
CUST_03069,Paid Search,25-34,North,3771.276,Medium
CUST_03070,Email,25-34,West,4636.9146,Medium
CUST_03071,Paid Search,45-54,West,3693.0657,Medium
CUST_03072,Paid Search,55+,South,1715.8759,Low
CUST_03073,Email,45-54,South,5096.33,Medium
CUST_03074,Email,35-44,West,4851.2983,Medium
CUST_03075,Organic,25-34,South,5394.762,Low
CUST_03076,Paid Search,55+,North,3113.3784,Low
CUST_03077,Email,18-24,North,4701.4673,Medium
CUST_03078,Paid Search,18-24,East,3910.5012,Low
CUST_03079,Paid Search,25-34,North,3972.1958,Medium
CUST_03080,Social,25-34,North,2725.2488,Low
CUST_03081,Paid Search,35-44,North,4164.4478,Medium
CUST_03082,Referral,55+,West,8753.209,High
CUST_03083,Email,45-54,West,4886.3926,Low
CUST_03084,Paid Search,25-34,West,2506.9019,Medium
CUST_03085,Organic,25-34,South,5309.007,Medium
CUST_03086,Email,45-54,South,4827.5815,Medium
CUST_03087,Social,25-34,South,2734.9114,Low
CUST_03088,Email,55+,East,4458.7856,Medium
CUST_03089,Organic,35-44,North,4481.0557,Medium
CUST_03090,Paid Search,35-44,East,327.94037,Low
CUST_03091,Email,55+,North,1356.6213,Low
CUST_03092,Social,25-34,South,2720.5051,Low
CUST_03093,Paid Search,35-44,South,3376.317,Low
CUST_03094,Email,35-44,East,4571.6064,Medium
CUST_03095,Organic,25-34,West,4711.366,Low
CUST_03096,Referral,18-24,East,14469.511,High
CUST_03097,Social,25-34,South,545.48157,Low
CUST_03098,Referral,18-24,East,12452.179,High
CUST_03099,Social,45-54,East,2637.7334,Medium
CUST_03100,Organic,18-24,North,4754.479,Low
CUST_03101,Referral,25-34,West,14221.993,High
CUST_03102,Paid Search,55+,West,3680.0852,Low
CUST_03103,Paid Search,35-44,North,3921.1687,Medium
CUST_03104,Referral,45-54,North,14450.744,High
CUST_03105,Social,45-54,North,2704.656,Low
CUST_03106,Email,25-34,East,4425.6353,Medium
CUST_03107,Paid Search,45-54,North,393.33008,Low
CUST_03108,Paid Search,25-34,North,3776.0867,Medium
CUST_03109,Email,45-54,East,4630.1562,Medium
CUST_03110,Social,45-54,North,2420.5283,Low
CUST_03111,Paid Search,55+,North,3900.92,Medium
CUST_03112,Referral,55+,North,6788.0376,Medium
CUST_03113,Social,18-24,East,2937.2224,Low
CUST_03114,Organic,25-34,South,4866.332,Medium
CUST_03115,Paid Search,35-44,South,106.1488,Low
CUST_03116,Organic,25-34,East,4872.6357,Medium
CUST_03117,Referral,45-54,North,10450.082,High
CUST_03118,Social,55+,East,2439.827,Low
CUST_03119,Paid Search,25-34,South,3848.3884,Medium
CUST_03120,Email,55+,East,331.78162,Low
CUST_03121,Referral,55+,East,16685.502,High
CUST_03122,Paid Search,55+,East,3500.642,Medium
CUST_03123,Email,18-24,North,3739.8765,Low
CUST_03124,Referral,25-34,North,10946.551,High
CUST_03125,Referral,18-24,East,616.6869,Low
CUST_03126,Paid Search,18-24,North,3798.817,Medium
CUST_03127,Email,18-24,South,4735.1147,Medium
CUST_03128,Paid Search,35-44,East,3650.8958,Low
CUST_03129,Organic,18-24,West,428.50958,Low
CUST_03130,Organic,25-34,East,2849.3928,Low
CUST_03131,Paid Search,55+,West,2464.2615,Low
CUST_03132,Paid Search,55+,East,3414.2493,Medium
CUST_03133,Paid Search,55+,South,3721.6785,Low
CUST_03134,Email,18-24,North,3386.2468,Medium
CUST_03135,Organic,45-54,East,3002.9617,Low
CUST_03136,Email,45-54,West,4320.744,Medium
CUST_03137,Paid Search,18-24,South,3616.8508,Low
CUST_03138,Paid Search,55+,North,3943.8025,Low
CUST_03139,Paid Search,35-44,North,3612.6426,Low
CUST_03140,Social,55+,East,2696.5122,Low
CUST_03141,Referral,18-24,East,15774.649,High
CUST_03142,Referral,45-54,North,7044.3853,Medium
CUST_03143,Paid Search,18-24,North,4026.7793,Medium
CUST_03144,Organic,55+,East,5191.6313,Medium
CUST_03145,Paid Search,45-54,South,196.17007,Low
CUST_03146,Social,18-24,South,2677.3105,Low
CUST_03147,Organic,25-34,South,5066.163,Medium
CUST_03148,Email,25-34,East,4562.769,Medium
CUST_03149,Organic,18-24,East,5163.037,Low
CUST_03150,Paid Search,18-24,North,3988.4834,Medium
CUST_03151,Social,55+,North,2303.8237,Low
CUST_03152,Paid Search,55+,East,3829.9534,Medium
CUST_03153,Email,35-44,East,0.0,Low
CUST_03154,Paid Search,55+,North,4243.6274,Low
CUST_03155,Paid Search,45-54,North,3349.8193,Medium
CUST_03156,Paid Search,18-24,East,3781.006,Medium
CUST_03157,Paid Search,45-54,South,3821.9531,Low
CUST_03158,Referral,18-24,North,13164.043,High
CUST_03159,Email,55+,East,4588.4062,Medium
CUST_03160,Paid Search,25-34,North,3522.0718,Low
CUST_03161,Organic,18-24,North,234.10858,Low
CUST_03162,Organic,25-34,East,4932.708,Medium
CUST_03163,Paid Search,45-54,North,3834.7168,Medium
CUST_03164,Email,55+,North,4559.575,Medium
CUST_03165,Referral,35-44,West,14535.989,High
CUST_03166,Social,18-24,North,1817.3241,Low
CUST_03167,Email,55+,East,3608.786,Low
CUST_03168,Social,45-54,West,609.9214,Low
CUST_03169,Paid Search,35-44,West,3160.894,Low
CUST_03170,Paid Search,35-44,West,4119.509,Medium
CUST_03171,Social,55+,South,2587.154,Low
CUST_03172,Referral,25-34,West,12517.651,High
CUST_03173,Social,18-24,North,1981.3739,Medium
CUST_03174,Paid Search,18-24,South,4175.87,Medium
CUST_03175,Paid Search,45-54,North,3885.7852,Medium
CUST_03176,Paid Search,55+,East,3978.0923,Low
CUST_03177,Paid Search,45-54,West,3601.5786,Low
CUST_03178,Paid Search,45-54,West,3760.2673,Low
CUST_03179,Email,25-34,West,821.46014,Low
CUST_03180,Email,35-44,North,0.0,Low
CUST_03181,Social,18-24,West,2415.5938,Low
CUST_03182,Email,25-34,East,4630.784,Medium
CUST_03183,Paid Search,45-54,South,3821.9531,Low
CUST_03184,Social,55+,North,2467.3228,Medium
CUST_03185,Paid Search,55+,North,4066.5593,Low
CUST_03186,Organic,55+,West,4199.243,Medium
CUST_03187,Paid Search,18-24,South,3670.1196,Low
CUST_03188,Email,55+,East,4588.4062,Medium
CUST_03189,Organic,25-34,West,5213.789,Medium
CUST_03190,Referral,45-54,South,11327.774,High
CUST_03191,Referral,55+,North,10858.057,High
CUST_03192,Social,55+,South,2574.9385,Low
CUST_03193,Paid Search,45-54,North,4041.334,Low
CUST_03194,Social,25-34,North,2698.1863,Low
CUST_03195,Organic,35-44,West,5341.471,Medium
CUST_03196,Organic,45-54,South,4681.5674,Low
CUST_03197,Email,35-44,East,2702.5015,Low
CUST_03198,Paid Search,35-44,East,171.89252,Low
CUST_03199,Social,35-44,East,2747.4136,Medium
CUST_03200,Email,35-44,East,4651.9233,Medium
CUST_03201,Paid Search,18-24,North,353.74835,Low
CUST_03202,Paid Search,55+,East,4252.9043,Low
CUST_03203,Paid Search,18-24,West,4201.5444,Medium
CUST_03204,Email,55+,North,4278.731,Medium
CUST_03205,Paid Search,18-24,North,3741.3186,Medium
CUST_03206,Paid Search,35-44,East,3757.6038,Low
CUST_03207,Paid Search,35-44,West,4169.4663,Low
CUST_03208,Organic,35-44,South,4724.6255,Medium
CUST_03209,Paid Search,35-44,West,3989.44,Low
CUST_03210,Paid Search,55+,North,3900.92,Medium
CUST_03211,Email,18-24,East,4732.2397,Medium
CUST_03212,Paid Search,55+,West,3942.1802,Medium
CUST_03213,Organic,45-54,South,5224.603,Low
CUST_03214,Organic,45-54,East,4255.141,Low
CUST_03215,Email,18-24,North,4653.956,Medium
CUST_03216,Email,18-24,East,4490.5566,Medium
CUST_03217,Email,25-34,East,4601.756,Medium
CUST_03218,Paid Search,25-34,West,3852.8633,Medium
CUST_03219,Paid Search,45-54,North,4211.6924,Low
CUST_03220,Paid Search,55+,South,3904.5952,Medium
CUST_03221,Paid Search,35-44,East,3117.8425,Low
CUST_03222,Referral,45-54,West,14894.133,High
CUST_03223,Paid Search,18-24,North,938.6254,Low
CUST_03224,Paid Search,45-54,East,3640.9373,Low
CUST_03225,Email,18-24,West,2699.6929,Low
CUST_03226,Email,45-54,East,3624.887,Medium
CUST_03227,Paid Search,25-34,South,4068.921,Medium
CUST_03228,Paid Search,35-44,North,3940.6384,Medium
CUST_03229,Paid Search,25-34,South,3108.453,Low
CUST_03230,Paid Search,35-44,North,3341.6487,Low
CUST_03231,Social,55+,North,2593.3936,Low
CUST_03232,Organic,55+,South,4490.085,Low
CUST_03233,Email,25-34,North,4509.2427,Medium
CUST_03234,Email,25-34,North,4579.126,Medium
CUST_03235,Social,35-44,East,2532.6077,Low
CUST_03236,Referral,45-54,North,13451.834,High
CUST_03237,Paid Search,18-24,North,4043.055,Low
CUST_03238,Paid Search,45-54,East,168.25237,Low
CUST_03239,Email,55+,West,4562.617,Medium
CUST_03240,Referral,55+,East,13455.449,High
CUST_03241,Paid Search,35-44,North,3736.4333,Low
CUST_03242,Paid Search,25-34,North,3751.8062,Medium
CUST_03243,Paid Search,25-34,East,4128.7866,Medium
CUST_03244,Paid Search,45-54,East,4107.114,Low
CUST_03245,Email,35-44,South,0.0,Low
CUST_03246,Social,18-24,West,428.68167,Low
CUST_03247,Email,45-54,West,4596.908,Medium
CUST_03248,Paid Search,18-24,East,3917.557,Medium
CUST_03249,Paid Search,55+,East,3608.621,Low
CUST_03250,Social,35-44,West,2686.9395,Medium
CUST_03251,Email,25-34,North,4266.243,Low
CUST_03252,Paid Search,18-24,East,3706.8596,Medium
CUST_03253,Paid Search,18-24,West,3174.666,Low
CUST_03254,Social,55+,North,2445.6794,Medium
CUST_03255,Social,35-44,North,2657.2932,Medium
CUST_03256,Organic,55+,South,4894.8003,Medium
CUST_03257,Referral,55+,South,17172.414,High
CUST_03258,Email,18-24,West,762.9349,Low
CUST_03259,Email,25-34,South,4730.281,Medium
CUST_03260,Paid Search,55+,East,4087.7441,Medium
CUST_03261,Social,35-44,West,2618.1626,Medium
CUST_03262,Referral,35-44,West,12183.634,High
CUST_03263,Paid Search,35-44,East,4041.7388,Medium
CUST_03264,Organic,45-54,West,5693.033,Medium
CUST_03265,Email,55+,East,4345.518,Medium
CUST_03266,Paid Search,55+,North,3815.202,Medium
CUST_03267,Paid Search,45-54,East,3821.1406,Medium
CUST_03268,Organic,35-44,South,5364.466,Low
CUST_03269,Organic,25-34,South,5410.0728,Medium
CUST_03270,Email,18-24,East,4512.0137,Medium
CUST_03271,Organic,45-54,South,4978.054,Medium
CUST_03272,Organic,18-24,North,5136.176,Low
CUST_03273,Social,45-54,West,869.4329,Low
CUST_03274,Organic,35-44,East,4885.7593,Medium
CUST_03275,Email,45-54,East,4558.614,Medium
CUST_03276,Social,55+,West,2564.8406,Medium
CUST_03277,Referral,35-44,East,0.0,Low
CUST_03278,Social,35-44,East,3005.5027,Low
CUST_03279,Paid Search,35-44,West,3831.9932,Medium
CUST_03280,Social,25-34,South,2724.8594,Low
CUST_03281,Organic,18-24,West,396.08783,Low
CUST_03282,Paid Search,18-24,East,3965.704,Medium
CUST_03283,Organic,45-54,North,4687.448,Low
CUST_03284,Email,55+,North,4525.709,Medium
CUST_03285,Paid Search,18-24,West,3831.9126,Medium
CUST_03286,Paid Search,25-34,West,5388.3125,Low
CUST_03287,Social,45-54,West,2752.2283,Low
CUST_03288,Referral,45-54,North,7231.023,Medium
CUST_03289,Paid Search,45-54,West,3892.9875,Low
CUST_03290,Referral,45-54,West,17091.94,High
CUST_03291,Paid Search,18-24,West,3637.381,Low
CUST_03292,Email,25-34,South,4615.2793,Medium
CUST_03293,Organic,35-44,East,5211.1284,Medium
CUST_03294,Social,18-24,South,2555.032,Low
CUST_03295,Social,25-34,North,515.2422,Low
CUST_03296,Referral,25-34,East,13166.4375,High
CUST_03297,Organic,55+,North,203.03865,Low
CUST_03298,Paid Search,25-34,North,3737.439,Medium
CUST_03299,Paid Search,55+,North,2723.3682,Low
CUST_03300,Paid Search,45-54,South,4183.962,Low
CUST_03301,Referral,45-54,North,10266.729,High
CUST_03302,Referral,55+,West,15912.412,High
CUST_03303,Social,55+,West,2705.739,Low
CUST_03304,Paid Search,25-34,West,3872.373,Medium
CUST_03305,Paid Search,35-44,South,3957.1526,Medium
CUST_03306,Referral,35-44,North,12040.296,High
CUST_03307,Organic,55+,East,4787.0454,Medium
CUST_03308,Paid Search,18-24,East,3517.9224,Medium
CUST_03309,Paid Search,35-44,North,3694.2507,Medium
CUST_03310,Paid Search,25-34,West,4035.103,Medium
CUST_03311,Email,25-34,South,4759.6797,Medium
CUST_03312,Paid Search,45-54,West,51.003487,Low
CUST_03313,Paid Search,25-34,North,3991.5674,Medium
CUST_03314,Referral,45-54,South,16060.299,High
CUST_03315,Paid Search,55+,South,3836.6897,Medium
CUST_03316,Email,45-54,North,3990.985,Medium
CUST_03317,Paid Search,18-24,East,4083.7102,Low
CUST_03318,Organic,18-24,West,5055.291,Medium
CUST_03319,Email,35-44,East,4721.5337,Medium
CUST_03320,Paid Search,35-44,South,3590.1724,Low
CUST_03321,Paid Search,45-54,East,3724.018,Low
CUST_03322,Referral,35-44,South,11956.8125,High
CUST_03323,Organic,18-24,South,5214.7114,Medium
CUST_03324,Paid Search,55+,West,3689.9033,Medium
CUST_03325,Paid Search,55+,East,3544.2168,Low
CUST_03326,Paid Search,45-54,South,3920.7244,Medium
CUST_03327,Referral,45-54,South,12848.07,High
CUST_03328,Organic,55+,West,8275.94,Medium
CUST_03329,Email,35-44,East,4577.737,Medium
CUST_03330,Paid Search,18-24,North,4050.1482,Low
CUST_03331,Social,45-54,West,2551.7993,Medium
CUST_03332,Social,35-44,East,2707.979,Low
CUST_03333,Paid Search,45-54,South,3648.7498,Low
CUST_03334,Paid Search,45-54,West,3605.7146,Low
CUST_03335,Email,35-44,West,3376.5637,Low
CUST_03336,Social,25-34,West,2572.2896,Low
CUST_03337,Social,35-44,South,3166.363,Medium
CUST_03338,Social,45-54,West,2689.535,Medium
CUST_03339,Social,45-54,West,2743.4111,Low
CUST_03340,Paid Search,35-44,West,3856.7188,Medium
CUST_03341,Paid Search,35-44,East,3298.5696,Low
CUST_03342,Paid Search,55+,South,3750.6821,Medium
CUST_03343,Organic,25-34,North,4749.3096,Medium
CUST_03344,Referral,18-24,West,854.48065,Low
CUST_03345,Paid Search,45-54,East,4127.272,Low
CUST_03346,Paid Search,55+,West,3687.3904,Medium
CUST_03347,Social,45-54,East,2745.497,Low
CUST_03348,Social,35-44,East,451.6903,Low
CUST_03349,Social,25-34,North,2433.224,Low
CUST_03350,Paid Search,35-44,South,3815.3032,Low
CUST_03351,Organic,18-24,East,5156.6675,Medium
CUST_03352,Social,35-44,North,633.246,Low
CUST_03353,Social,25-34,North,2361.7363,Low
CUST_03354,Social,25-34,East,2521.0664,Low
CUST_03355,Organic,35-44,North,4583.588,Medium
CUST_03356,Organic,55+,East,4865.8135,Medium
CUST_03357,Referral,25-34,South,16461.795,High
CUST_03358,Email,55+,South,4126.751,Low
CUST_03359,Email,35-44,North,20.203358,Low
CUST_03360,Social,55+,South,367.5914,Low
CUST_03361,Referral,25-34,East,10864.211,High
CUST_03362,Paid Search,55+,East,3879.8335,Medium
CUST_03363,Paid Search,45-54,South,5164.613,Low
CUST_03364,Organic,45-54,North,5335.185,Medium
CUST_03365,Organic,35-44,West,5101.199,Medium
CUST_03366,Organic,35-44,West,5012.6743,Medium
CUST_03367,Email,35-44,West,4527.1704,Medium
CUST_03368,Social,55+,South,2409.4717,Low
CUST_03369,Social,45-54,East,2659.3179,Low
CUST_03370,Paid Search,18-24,North,692.31476,Low
CUST_03371,Paid Search,45-54,West,3724.2334,Medium
CUST_03372,Organic,55+,North,4135.768,Medium
CUST_03373,Paid Search,45-54,South,3290.3281,Low
CUST_03374,Referral,35-44,West,3843.2656,Medium
CUST_03375,Social,25-34,East,2479.9165,Medium
CUST_03376,Social,45-54,West,2668.0374,Low
CUST_03377,Paid Search,45-54,South,4023.486,Low
CUST_03378,Social,25-34,North,515.2422,Low
CUST_03379,Paid Search,35-44,North,3687.3625,Low
CUST_03380,Social,25-34,North,589.3842,Low
CUST_03381,Paid Search,18-24,North,3988.5234,Medium
CUST_03382,Social,18-24,South,2780.7263,Low
CUST_03383,Social,18-24,North,2115.1147,Low
CUST_03384,Paid Search,35-44,North,386.45306,Low
CUST_03385,Paid Search,35-44,South,3770.43,Medium
CUST_03386,Social,35-44,East,2809.0083,Low
CUST_03387,Paid Search,55+,East,3950.2097,Medium
CUST_03388,Paid Search,25-34,North,952.18896,Low
CUST_03389,Email,25-34,West,4466.8296,Medium
CUST_03390,Organic,25-34,East,4865.024,Medium
CUST_03391,Referral,25-34,South,14552.908,High
CUST_03392,Email,35-44,South,4672.5005,Medium
CUST_03393,Organic,25-34,West,5739.632,Low
CUST_03394,Email,25-34,South,4649.0493,Medium
CUST_03395,Email,45-54,North,4893.607,Medium
CUST_03396,Email,55+,South,4613.3623,Medium
CUST_03397,Paid Search,25-34,North,495.2484,Low
CUST_03398,Paid Search,18-24,North,4251.844,Low
CUST_03399,Social,25-34,South,2747.2937,Medium
CUST_03400,Paid Search,35-44,North,3748.6997,Medium
CUST_03401,Social,55+,South,2488.1448,Low
CUST_03402,Paid Search,18-24,North,3715.7932,Medium
CUST_03403,Email,18-24,East,4616.5483,Medium
CUST_03404,Paid Search,35-44,North,4053.1526,Medium
CUST_03405,Referral,55+,North,11406.96,High
CUST_03406,Social,35-44,West,1983.2577,Low
CUST_03407,Email,55+,North,4734.221,Medium
CUST_03408,Paid Search,45-54,South,3765.4426,Medium
CUST_03409,Paid Search,18-24,East,3729.646,Medium
CUST_03410,Social,35-44,South,2795.1643,Low
CUST_03411,Paid Search,45-54,South,3728.84,Medium
CUST_03412,Social,35-44,North,633.246,Low
CUST_03413,Paid Search,18-24,South,455.80185,Low
CUST_03414,Paid Search,18-24,West,3694.7068,Medium
CUST_03415,Social,45-54,East,2388.3738,Low
CUST_03416,Email,35-44,West,3344.484,Low
CUST_03417,Paid Search,35-44,East,3696.7122,Low
CUST_03418,Organic,25-34,West,4638.378,Low
CUST_03419,Paid Search,25-34,South,2110.135,Medium
CUST_03420,Email,45-54,East,39.96386,Low
CUST_03421,Email,18-24,East,4803.5317,Medium
CUST_03422,Email,35-44,West,4590.446,Medium
CUST_03423,Social,25-34,East,2155.5376,Low
CUST_03424,Paid Search,45-54,South,3591.065,Low
CUST_03425,Organic,45-54,North,3660.0117,Low
CUST_03426,Referral,35-44,West,10661.398,High
CUST_03427,Organic,25-34,South,4351.109,Low
CUST_03428,Social,25-34,West,2286.1558,Low
CUST_03429,Organic,25-34,East,1150.2391,Low
CUST_03430,Referral,25-34,North,13970.873,High
CUST_03431,Email,45-54,East,4553.461,Medium
CUST_03432,Email,18-24,South,4593.4277,Medium
CUST_03433,Social,18-24,North,864.11005,Low
CUST_03434,Email,35-44,South,4671.855,Medium
CUST_03435,Social,25-34,East,2784.821,Medium
CUST_03436,Paid Search,55+,North,4057.5078,Medium
CUST_03437,Social,45-54,East,2867.6992,Low
CUST_03438,Paid Search,45-54,West,3613.3806,Low
CUST_03439,Organic,35-44,North,198.0968,Low
CUST_03440,Paid Search,35-44,North,478.01694,Low
CUST_03441,Paid Search,35-44,North,3405.3335,Low
CUST_03442,Social,18-24,East,2640.7805,Low
CUST_03443,Social,35-44,West,2345.5132,Low
CUST_03444,Social,55+,West,554.12854,Low
CUST_03445,Organic,25-34,North,5464.05,Medium
CUST_03446,Paid Search,18-24,South,90.22479,Low
CUST_03447,Social,35-44,North,1586.2152,Low
CUST_03448,Email,25-34,South,4506.17,Medium
CUST_03449,Email,45-54,South,4513.2065,Medium
CUST_03450,Email,55+,East,4518.6465,Medium
CUST_03451,Paid Search,55+,West,3787.3125,Medium
CUST_03452,Referral,25-34,West,13158.433,High
CUST_03453,Social,55+,North,2550.2737,Low
CUST_03454,Paid Search,18-24,North,3912.9517,Low
CUST_03455,Organic,25-34,South,5139.369,Medium
CUST_03456,Email,25-34,South,4846.424,Medium
CUST_03457,Paid Search,55+,South,4299.706,Low
CUST_03458,Referral,45-54,East,14469.042,High
CUST_03459,Paid Search,25-34,East,3735.5305,Medium
CUST_03460,Paid Search,18-24,West,3781.006,Medium
CUST_03461,Social,45-54,East,2902.5535,Low
CUST_03462,Paid Search,45-54,South,3674.4543,Medium
CUST_03463,Paid Search,55+,North,3776.9136,Medium
CUST_03464,Social,35-44,South,2740.1975,Low
CUST_03465,Paid Search,18-24,West,3787.8198,Low
CUST_03466,Social,25-34,West,2370.41,Low
CUST_03467,Social,45-54,South,2682.649,Medium
CUST_03468,Paid Search,25-34,North,3284.0728,Low
CUST_03469,Email,18-24,North,4807.685,Low
CUST_03470,Paid Search,55+,North,4097.7266,Low
CUST_03471,Referral,35-44,East,15360.927,High
CUST_03472,Paid Search,25-34,East,4038.8289,Low
CUST_03473,Organic,35-44,East,4701.9985,Medium
CUST_03474,Paid Search,45-54,North,3670.6199,Low
CUST_03475,Social,18-24,South,2455.8987,Low
CUST_03476,Paid Search,35-44,North,3937.858,Low
CUST_03477,Paid Search,25-34,South,3814.5115,Medium
CUST_03478,Email,18-24,East,4682.1396,Medium
CUST_03479,Referral,18-24,South,17803.51,High
CUST_03480,Organic,35-44,East,5017.964,Medium
CUST_03481,Paid Search,35-44,South,3677.6436,Medium
CUST_03482,Paid Search,35-44,East,3728.3965,Low
CUST_03483,Email,45-54,South,0.0,Low
CUST_03484,Email,35-44,South,4652.345,Medium
CUST_03485,Organic,35-44,North,4303.9736,Low
CUST_03486,Organic,55+,East,5067.154,Medium
CUST_03487,Organic,45-54,West,425.87897,Low
CUST_03488,Paid Search,55+,East,3890.457,Low
CUST_03489,Email,25-34,East,4541.526,Medium
CUST_03490,Social,45-54,West,2545.4106,Medium
CUST_03491,Paid Search,45-54,North,3215.5542,Medium
CUST_03492,Social,35-44,West,2677.412,Medium
CUST_03493,Paid Search,18-24,North,3376.0002,Medium
CUST_03494,Paid Search,35-44,East,3338.211,Low
CUST_03495,Organic,55+,West,4136.237,Low
CUST_03496,Paid Search,45-54,West,3733.919,Low
CUST_03497,Organic,18-24,South,4809.38,Medium
CUST_03498,Paid Search,25-34,West,3986.6375,Low
CUST_03499,Paid Search,35-44,East,3684.0005,Medium
CUST_03500,Paid Search,55+,North,3692.1165,Low
CUST_03501,Paid Search,35-44,North,342.374,Low
CUST_03502,Email,55+,West,4457.7124,Medium
CUST_03503,Paid Search,45-54,West,3920.3748,Medium
CUST_03504,Referral,25-34,West,15844.572,High
CUST_03505,Organic,18-24,South,3778.6943,Low
CUST_03506,Email,55+,South,4669.178,Medium
CUST_03507,Paid Search,35-44,West,3694.621,Low
CUST_03508,Email,55+,North,4543.8213,Medium
CUST_03509,Social,55+,West,2418.5374,Low
CUST_03510,Referral,35-44,East,17278.176,High
CUST_03511,Paid Search,18-24,East,3626.1382,Low
CUST_03512,Email,55+,South,4755.2207,Medium
CUST_03513,Email,35-44,West,4626.283,Medium
CUST_03514,Paid Search,18-24,East,4192.16,Low
CUST_03515,Paid Search,35-44,North,4032.498,Low
CUST_03516,Organic,18-24,East,4535.1396,Medium
CUST_03517,Paid Search,25-34,West,3570.8953,Low
CUST_03518,Paid Search,25-34,North,4354.784,Low
CUST_03519,Paid Search,35-44,East,3684.5388,Low
CUST_03520,Referral,35-44,North,8060.914,High
CUST_03521,Email,55+,East,4538.7207,Medium
CUST_03522,Paid Search,25-34,West,41.632103,Low
CUST_03523,Email,45-54,South,4642.086,Medium
CUST_03524,Social,55+,North,2540.2217,Low
CUST_03525,Paid Search,45-54,North,3729.4014,Medium
CUST_03526,Organic,25-34,East,5390.2896,Medium
CUST_03527,Paid Search,45-54,West,3842.4329,Medium
CUST_03528,Paid Search,25-34,South,3743.6235,Medium
CUST_03529,Organic,35-44,West,385.55408,Low
CUST_03530,Social,45-54,South,2651.3203,Low
CUST_03531,Paid Search,25-34,North,4010.0415,Medium
CUST_03532,Social,18-24,East,2429.4004,Low
CUST_03533,Email,55+,West,4643.278,Medium
CUST_03534,Paid Search,45-54,South,4561.08,Low
CUST_03535,Social,18-24,West,2415.5938,Low
CUST_03536,Social,25-34,East,2617.2126,Medium
CUST_03537,Paid Search,25-34,South,3848.3884,Medium
CUST_03538,Referral,55+,East,16619.625,High
CUST_03539,Email,55+,South,623.012,Low
CUST_03540,Paid Search,45-54,North,3932.7417,Medium
CUST_03541,Organic,35-44,West,3790.7163,Low
CUST_03542,Email,18-24,South,4846.424,Medium
CUST_03543,Referral,25-34,East,17380.268,High
CUST_03544,Referral,18-24,East,0.0,Low
CUST_03545,Referral,45-54,North,14025.035,High
CUST_03546,Paid Search,18-24,East,3539.8833,Low
CUST_03547,Organic,45-54,South,4866.352,Low
CUST_03548,Referral,55+,East,10347.34,Medium
CUST_03549,Social,25-34,South,2647.2163,Low
CUST_03550,Email,45-54,West,4604.717,Medium
CUST_03551,Paid Search,55+,North,3636.6445,Medium
CUST_03552,Paid Search,35-44,North,3711.312,Low
CUST_03553,Email,35-44,South,4646.215,Medium
CUST_03554,Paid Search,25-34,North,4041.6235,Medium
CUST_03555,Social,35-44,North,2875.0989,Low
CUST_03556,Organic,55+,East,4830.3774,Medium
CUST_03557,Paid Search,45-54,West,2966.6357,Low
CUST_03558,Paid Search,25-34,East,3670.606,Medium
CUST_03559,Social,35-44,South,276.9665,Low
