customer_id,acquisition_channel,age_band,region,predicted_clv
CUST_01847,Social,35-44,North,2536.0342
CUST_01848,Social,35-44,South,2615.8335
CUST_01849,Paid Search,35-44,East,171.89252
CUST_01850,Paid Search,25-34,South,3661.098
CUST_01851,Email,25-34,East,3350.9844
CUST_01852,Paid Search,18-24,South,3849.3435
CUST_01853,Email,25-34,South,4747.311
CUST_01854,Email,25-34,East,4562.4995
CUST_01855,Referral,35-44,East,14349.29
CUST_01856,Paid Search,55+,West,3465.7673
CUST_01857,Social,18-24,West,3042.6365
CUST_01858,Email,25-34,South,4240.2866
CUST_01859,Social,18-24,East,2970.701
CUST_01860,Paid Search,55+,South,3904.5952
CUST_01861,Email,45-54,West,597.01294
CUST_01862,Paid Search,25-34,East,3554.4854
CUST_01863,Social,35-44,West,2744.5583
CUST_01864,Paid Search,45-54,South,4291.4194
CUST_01865,Organic,55+,North,4663.713
CUST_01866,Paid Search,35-44,North,3897.591
CUST_01867,Referral,25-34,East,16080.208
CUST_01868,Paid Search,45-54,West,3722.0803
CUST_01869,Referral,45-54,East,18494.918
CUST_01870,Email,45-54,West,3415.2979
CUST_01871,Email,18-24,South,1441.0553
CUST_01872,Paid Search,45-54,West,3989.9634
CUST_01873,Paid Search,18-24,West,3880.2104
CUST_01874,Paid Search,55+,North,351.63242
CUST_01875,Organic,55+,West,5651.556
CUST_01876,Email,35-44,North,4556.686
CUST_01877,Paid Search,45-54,East,3880.5562
CUST_01878,Organic,18-24,South,5366.877
CUST_01879,Paid Search,55+,South,3744.4878
CUST_01880,Email,25-34,West,4655.165
CUST_01881,Social,25-34,East,2534.837
CUST_01882,Organic,45-54,North,4835.591
CUST_01883,Social,55+,North,2324.1401
CUST_01884,Email,35-44,North,4702.789
CUST_01885,Organic,35-44,South,4798.473
CUST_01886,Paid Search,35-44,North,4045.73
CUST_01887,Organic,25-34,South,3964.3445
CUST_01888,Social,35-44,West,2334.4976
CUST_01889,Organic,55+,West,4958.411
CUST_01890,Paid Search,25-34,West,3859.3147
CUST_01891,Paid Search,45-54,South,3821.9531
CUST_01892,Social,45-54,East,2694.3281
CUST_01893,Email,55+,West,4738.7295
CUST_01894,Email,45-54,North,4337.235
CUST_01895,Organic,55+,West,5091.2153
CUST_01896,Referral,45-54,East,6569.288
CUST_01897,Paid Search,55+,South,3750.6821
CUST_01898,Email,45-54,South,4690.6323
CUST_01899,Paid Search,55+,South,22.490482
CUST_01900,Paid Search,55+,North,3437.013
CUST_01901,Paid Search,55+,North,3959.632
CUST_01902,Social,35-44,South,2760.682
CUST_01903,Social,45-54,North,839.948
CUST_01904,Email,55+,East,0.0
CUST_01905,Email,25-34,South,4500.158
CUST_01906,Social,18-24,South,2709.4026
CUST_01907,Social,55+,North,2467.3228
CUST_01908,Organic,45-54,West,5088.603
CUST_01909,Email,35-44,East,4632.4136
CUST_01910,Social,45-54,South,2726.8242
CUST_01911,Email,18-24,East,4933.2246
CUST_01912,Email,35-44,South,4646.215
CUST_01913,Organic,25-34,North,5270.9565
CUST_01914,Email,25-34,East,4617.446
CUST_01915,Email,55+,West,4805.242
CUST_01916,Paid Search,35-44,East,3917.7112
CUST_01917,Email,18-24,East,4540.4526
CUST_01918,Email,25-34,North,4628.2817
CUST_01919,Social,25-34,East,2794.1992
CUST_01920,Email,55+,East,4018.2358
CUST_01921,Paid Search,25-34,South,3624.5168
CUST_01922,Organic,25-34,North,2752.329
CUST_01923,Paid Search,25-34,West,3951.122
CUST_01924,Organic,18-24,South,5206.1445
CUST_01925,Paid Search,45-54,South,3982.0605
CUST_01926,Referral,35-44,East,0.0
CUST_01927,Email,35-44,South,4610.3774
CUST_01928,Social,25-34,East,2795.3818
CUST_01929,Paid Search,45-54,East,4109.547
CUST_01930,Organic,18-24,South,3349.9258
CUST_01931,Email,55+,North,4583.6978
CUST_01932,Referral,35-44,North,14104.323
CUST_01933,Email,25-34,West,4480.312
CUST_01934,Paid Search,35-44,East,3734.867
CUST_01935,Email,55+,South,4668.4233
CUST_01936,Paid Search,18-24,South,4136.686
CUST_01937,Paid Search,35-44,East,3779.3267
CUST_01938,Referral,35-44,West,14129.72
CUST_01939,Email,55+,West,1740.6794
CUST_01940,Paid Search,35-44,East,3839.3433
CUST_01941,Paid Search,45-54,South,3660.2715
CUST_01942,Paid Search,45-54,West,3886.379
CUST_01943,Paid Search,55+,West,3534.2693
CUST_01944,Referral,25-34,South,14752.765
CUST_01945,Paid Search,45-54,West,3571.2056
CUST_01946,Organic,25-34,West,5162.524
CUST_01947,Paid Search,55+,West,43.161377
CUST_01948,Paid Search,55+,North,3663.4026
CUST_01949,Organic,25-34,North,428.14273
CUST_01950,Paid Search,35-44,South,3691.6213
CUST_01951,Email,55+,West,4568.7476
CUST_01952,Organic,18-24,North,5193.515
CUST_01953,Organic,45-54,North,3363.2847
CUST_01954,Social,55+,North,2566.9148
CUST_01955,Paid Search,55+,North,3692.1165
CUST_01956,Referral,18-24,West,16524.797
CUST_01957,Organic,45-54,East,4632.821
CUST_01958,Organic,45-54,East,5594.257
CUST_01959,Paid Search,18-24,South,4040.8496
CUST_01960,Email,45-54,East,1986.1044
CUST_01961,Paid Search,45-54,West,4048.3813
CUST_01962,Paid Search,55+,East,3484.142
CUST_01963,Social,18-24,West,3066.3176
CUST_01964,Paid Search,55+,East,3317.578
CUST_01965,Paid Search,35-44,South,3985.8706
CUST_01966,Paid Search,25-34,East,199.47684
CUST_01967,Email,25-34,West,141.61485
CUST_01968,Paid Search,45-54,West,4038.5032
CUST_01969,Email,55+,South,4949.574
CUST_01970,Paid Search,25-34,East,3436.353
CUST_01971,Organic,55+,West,5028.465
CUST_01972,Paid Search,45-54,East,3653.9292
CUST_01973,Email,18-24,East,0.0
CUST_01974,Paid Search,35-44,South,3731.2437
CUST_01975,Paid Search,55+,West,3804.164
CUST_01976,Paid Search,18-24,West,3851.0906
CUST_01977,Paid Search,18-24,North,3750.7324
CUST_01978,Paid Search,18-24,North,4410.357
CUST_01979,Email,35-44,North,4704.198
CUST_01980,Social,18-24,South,2482.2495
CUST_01981,Paid Search,55+,North,3885.5781
CUST_01982,Email,18-24,West,4810.9883
CUST_01983,Referral,18-24,West,12654.966
CUST_01984,Paid Search,25-34,North,4206.7637
CUST_01985,Email,45-54,West,4698.296
CUST_01986,Paid Search,55+,North,4205.263
CUST_01987,Paid Search,25-34,West,3749.4575
CUST_01988,Email,35-44,South,4652.345
CUST_01989,Organic,45-54,North,4881.8623
CUST_01990,Organic,45-54,South,3478.32
CUST_01991,Organic,18-24,West,5015.1753
CUST_01992,Email,55+,West,4447.804
CUST_01993,Paid Search,55+,North,3851.0398
CUST_01994,Paid Search,45-54,West,3824.6802
CUST_01995,Paid Search,35-44,South,37.133625
CUST_01996,Paid Search,25-34,South,3919.1543
CUST_01997,Paid Search,55+,North,3741.9744
CUST_01998,Email,55+,West,4498.8726
CUST_01999,Paid Search,35-44,West,3954.3735
CUST_02000,Paid Search,45-54,East,3522.4106
CUST_02001,Social,25-34,East,2666.1213
CUST_02002,Email,45-54,West,4596.908
CUST_02003,Organic,18-24,North,5146.497
CUST_02004,Paid Search,55+,North,3536.3796
CUST_02005,Email,35-44,North,4743.6694
CUST_02006,Paid Search,35-44,South,4332.4487
CUST_02007,Email,18-24,South,4717.023
CUST_02008,Paid Search,35-44,North,4021.5125
CUST_02009,Paid Search,18-24,East,3967.437
CUST_02010,Referral,55+,North,10523.731
CUST_02011,Paid Search,45-54,West,3939.8845
CUST_02012,Paid Search,35-44,East,3718.9397
CUST_02013,Organic,55+,West,4442.9116
CUST_02014,Paid Search,55+,North,1494.08
CUST_02015,Referral,18-24,West,15710.733
CUST_02016,Email,18-24,East,4656.4995
CUST_02017,Paid Search,25-34,West,4025.883
CUST_02018,Email,18-24,East,4691.0376
CUST_02019,Paid Search,35-44,East,3718.9397
CUST_02020,Social,35-44,North,1965.7356
CUST_02021,Paid Search,35-44,East,3779.6816
CUST_02022,Paid Search,18-24,South,3767.1917
CUST_02023,Paid Search,55+,West,3902.322
CUST_02024,Organic,55+,East,4789.96
CUST_02025,Social,35-44,North,2370.6914
CUST_02026,Organic,18-24,West,5000.5947
CUST_02027,Social,25-34,North,2652.2102
CUST_02028,Social,45-54,South,2760.9163
CUST_02029,Email,45-54,North,4465.7314
CUST_02030,Organic,25-34,West,5121.7344
CUST_02031,Email,55+,North,3957.2405
CUST_02032,Email,55+,West,4557.5664
CUST_02033,Referral,35-44,North,0.0
CUST_02034,Email,25-34,East,4571.3643
CUST_02035,Paid Search,35-44,North,502.68964
CUST_02036,Email,18-24,South,4697.079
CUST_02037,Paid Search,35-44,East,3553.171
CUST_02038,Social,18-24,East,428.68167
CUST_02039,Email,18-24,West,4662.63
CUST_02040,Social,35-44,West,2273.7668
CUST_02041,Email,35-44,East,4571.6064
CUST_02042,Social,55+,South,2688.5488
CUST_02043,Paid Search,35-44,South,3887.617
CUST_02044,Organic,55+,West,4977.5796
CUST_02045,Email,55+,East,4557.8984
CUST_02046,Paid Search,25-34,West,3365.3354
CUST_02047,Paid Search,55+,South,3785.6213
CUST_02048,Paid Search,35-44,South,3619.2056
CUST_02049,Email,35-44,West,4694.3335
CUST_02050,Social,18-24,East,2551.523
CUST_02051,Organic,25-34,North,5020.5405
CUST_02052,Social,35-44,East,2809.4758
CUST_02053,Email,25-34,North,4702.4536
CUST_02054,Email,35-44,West,4469.7573
CUST_02055,Social,18-24,North,2601.2107
CUST_02056,Social,25-34,West,2684.4119
CUST_02057,Paid Search,45-54,West,3717.0344
CUST_02058,Organic,45-54,North,5077.6
CUST_02059,Email,55+,East,4607.875
CUST_02060,Social,55+,North,524.5078
CUST_02061,Organic,55+,South,5217.9106
CUST_02062,Social,18-24,South,2728.404
CUST_02063,Paid Search,45-54,East,4319.261
CUST_02064,Referral,25-34,West,15097.599
CUST_02065,Paid Search,25-34,South,3604.4937
CUST_02066,Social,25-34,South,2921.7612
CUST_02067,Paid Search,35-44,North,3780.59
CUST_02068,Social,18-24,West,2648.757
CUST_02069,Organic,35-44,South,4644.198
CUST_02070,Paid Search,18-24,South,3915.1843
CUST_02071,Email,35-44,North,4726.4126
CUST_02072,Referral,45-54,South,10419.994
CUST_02073,Email,18-24,East,3587.7893
CUST_02074,Paid Search,18-24,West,4177.4053
CUST_02075,Paid Search,55+,South,3311.7712
CUST_02076,Email,45-54,East,4634.27
CUST_02077,Referral,25-34,West,15845.611
CUST_02078,Referral,55+,South,15664.093
CUST_02079,Paid Search,25-34,South,317.8835
CUST_02080,Email,55+,North,4525.709
CUST_02081,Email,18-24,West,4644.104
CUST_02082,Paid Search,45-54,North,3674.7246
CUST_02083,Social,18-24,North,2505.2715
CUST_02084,Paid Search,18-24,North,4275.24
CUST_02085,Email,35-44,East,0.0
CUST_02086,Organic,18-24,South,4837.123
CUST_02087,Email,35-44,East,4416.967
CUST_02088,Referral,25-34,East,15504.431
CUST_02089,Paid Search,18-24,North,3583.7542
CUST_02090,Paid Search,55+,South,4364.326
CUST_02091,Paid Search,55+,North,1367.4878
CUST_02092,Social,55+,North,2310.4055
CUST_02093,Social,18-24,South,2782.9807
CUST_02094,Paid Search,25-34,South,3617.6072
CUST_02095,Paid Search,25-34,North,3641.1272
CUST_02096,Paid Search,25-34,South,3782.621
CUST_02097,Referral,35-44,South,15902.7
CUST_02098,Referral,35-44,West,15743.222
CUST_02099,Social,35-44,East,2809.4758
CUST_02100,Organic,25-34,South,4787.0444
CUST_02101,Paid Search,55+,South,4364.326
CUST_02102,Social,55+,North,2704.8665
CUST_02103,Referral,25-34,South,8997.391
CUST_02104,Paid Search,25-34,East,4238.3984
CUST_02105,Organic,35-44,North,5152.6733
CUST_02106,Paid Search,25-34,West,3735.5305
CUST_02107,Social,55+,East,2646.0137
CUST_02108,Social,35-44,West,2832.3386
CUST_02109,Organic,18-24,South,5352.9526
CUST_02110,Email,18-24,West,4682.4834
CUST_02111,Paid Search,18-24,South,3643.416
CUST_02112,Social,25-34,West,2809.083
CUST_02113,Social,25-34,East,2271.163
CUST_02114,Email,55+,East,4526.299
CUST_02115,Social,55+,North,2386.52
CUST_02116,Paid Search,18-24,West,4018.3035
CUST_02117,Referral,55+,North,13315.051
CUST_02118,Organic,35-44,North,765.77844
CUST_02119,Paid Search,25-34,South,3951.0222
CUST_02120,Email,35-44,West,4320.412
CUST_02121,Organic,35-44,West,4016.695
CUST_02122,Social,18-24,West,2611.9111
CUST_02123,Organic,55+,East,3315.1008
CUST_02124,Email,18-24,West,4067.6272
CUST_02125,Organic,18-24,South,4951.2837
CUST_02126,Paid Search,25-34,South,2993.829
CUST_02127,Email,18-24,North,4544.375
CUST_02128,Email,18-24,West,4933.2246
CUST_02129,Social,25-34,South,382.37994
CUST_02130,Organic,25-34,North,4786.5933
CUST_02131,Social,18-24,South,2804.9114
CUST_02132,Referral,55+,East,10018.756
CUST_02133,Email,55+,South,34.399162
CUST_02134,Email,45-54,South,4544.199
CUST_02135,Email,35-44,South,3825.6907
CUST_02136,Paid Search,55+,East,3829.9534
CUST_02137,Email,25-34,East,4501.4893
CUST_02138,Organic,35-44,East,5215.603
CUST_02139,Social,18-24,North,2662.6973
CUST_02140,Social,45-54,South,2552.311
CUST_02141,Email,18-24,East,4576.5645
CUST_02142,Email,45-54,North,4935.5117
CUST_02143,Paid Search,45-54,North,3705.7634
CUST_02144,Email,25-34,South,0.0
CUST_02145,Email,45-54,East,4641.37
CUST_02146,Paid Search,25-34,East,181.37134
CUST_02147,Paid Search,25-34,North,4228.1724
CUST_02148,Social,35-44,East,2610.5645
CUST_02149,Email,25-34,North,4518.7007
CUST_02150,Email,45-54,East,4504.1646
CUST_02151,Paid Search,25-34,East,3753.2576
CUST_02152,Email,35-44,North,4632.4136
CUST_02153,Email,55+,South,4669.178
CUST_02154,Email,25-34,West,4086.8167
CUST_02155,Referral,35-44,South,0.0
CUST_02156,Paid Search,55+,East,3713.0747
CUST_02157,Organic,25-34,East,4884.738
CUST_02158,Paid Search,18-24,North,3723.0447
CUST_02159,Email,25-34,West,4493.283
CUST_02160,Paid Search,55+,South,3775.463
CUST_02161,Email,45-54,West,4371.2217
CUST_02162,Paid Search,55+,South,4056.3003
CUST_02163,Organic,25-34,East,4551.92
CUST_02164,Email,55+,South,4414.0293
CUST_02165,Referral,25-34,West,10847.851
CUST_02166,Paid Search,45-54,North,3748.9111
CUST_02167,Paid Search,55+,West,3902.322
CUST_02168,Email,25-34,North,4518.498
CUST_02169,Email,55+,West,4562.617
CUST_02170,Email,45-54,North,270.42172
CUST_02171,Organic,45-54,North,5301.7153
CUST_02172,Social,45-54,North,2644.942
CUST_02173,Organic,18-24,East,4820.7295
CUST_02174,Paid Search,45-54,South,3742.1455
CUST_02175,Social,25-34,East,2655.789
CUST_02176,Referral,25-34,West,15705.234
CUST_02177,Referral,18-24,North,13154.601
CUST_02178,Organic,18-24,East,4423.8516
CUST_02179,Social,55+,East,423.9438
CUST_02180,Organic,25-34,South,5458.6523
CUST_02181,Social,25-34,West,992.81793
CUST_02182,Paid Search,35-44,East,3690.016
CUST_02183,Social,45-54,North,839.948
CUST_02184,Email,35-44,East,4491.6714
CUST_02185,Organic,35-44,South,4773.452
CUST_02186,Social,55+,North,2555.8914
CUST_02187,Paid Search,35-44,West,18.680006
CUST_02188,Paid Search,45-54,North,3952.2515
CUST_02189,Paid Search,55+,North,3802.6382
CUST_02190,Email,45-54,North,4773.6885
CUST_02191,Paid Search,18-24,West,3839.0552
CUST_02192,Social,25-34,East,2719.422
CUST_02193,Referral,45-54,West,14119.594
CUST_02194,Social,35-44,South,2637.7947
CUST_02195,Paid Search,25-34,North,3923.8298
CUST_02196,Email,25-34,South,4795.517
CUST_02197,Paid Search,18-24,North,4050.1482
CUST_02198,Organic,25-34,East,63.63388
CUST_02199,Paid Search,45-54,South,224.32755
CUST_02200,Paid Search,18-24,West,4074.0217
CUST_02201,Paid Search,55+,South,4241.001
CUST_02202,Social,25-34,South,333.1231
CUST_02203,Paid Search,55+,West,3683.8438
CUST_02204,Referral,25-34,East,15944.292
CUST_02205,Social,55+,North,2431.1533
CUST_02206,Social,35-44,South,2723.5657
CUST_02207,Paid Search,55+,South,4085.0405
CUST_02208,Paid Search,18-24,East,3900.4492
CUST_02209,Email,45-54,East,4609.682
CUST_02210,Paid Search,25-34,East,4104.541
CUST_02211,Social,25-34,West,1993.1321
CUST_02212,Email,18-24,East,4435.88
CUST_02213,Email,55+,South,4736.695
CUST_02214,Paid Search,45-54,North,4367.2344
CUST_02215,Referral,55+,East,17219.549
CUST_02216,Paid Search,35-44,South,3985.8706
CUST_02217,Social,18-24,South,415.17197
CUST_02218,Paid Search,25-34,West,3545.8691
CUST_02219,Organic,35-44,West,4660.072
CUST_02220,Social,18-24,South,2613.51
CUST_02221,Paid Search,55+,East,3399.0095
CUST_02222,Paid Search,55+,West,231.0821
CUST_02223,Paid Search,35-44,North,368.34756
CUST_02224,Paid Search,35-44,South,3270.1223
CUST_02225,Paid Search,45-54,East,3901.9683
CUST_02226,Organic,45-54,South,5316.327
CUST_02227,Referral,18-24,West,9357.969
CUST_02228,Paid Search,35-44,South,3770.43
CUST_02229,Referral,45-54,North,8539.406
CUST_02230,Paid Search,55+,South,4183.9536
CUST_02231,Organic,35-44,South,5246.9985
CUST_02232,Paid Search,55+,West,3703.0217
CUST_02233,Social,35-44,North,2527.468
CUST_02234,Social,25-34,North,2793.0552
CUST_02235,Paid Search,35-44,North,3780.55
CUST_02236,Paid Search,45-54,East,4165.628
CUST_02237,Email,55+,West,4167.888
CUST_02238,Organic,25-34,East,194.6649
CUST_02239,Email,25-34,West,0.0
CUST_02240,Social,45-54,West,2828.354
CUST_02241,Social,45-54,East,2748.3557
CUST_02242,Social,25-34,East,2682.8428
CUST_02243,Email,45-54,North,889.57056
CUST_02244,Email,18-24,West,4245.571
CUST_02245,Social,25-34,West,1064.7716
CUST_02246,Paid Search,55+,West,3873.7527
CUST_02247,Organic,35-44,West,5301.0366
CUST_02248,Paid Search,55+,South,3785.6213
CUST_02249,Paid Search,25-34,North,405.3637
CUST_02250,Social,25-34,West,2996.1118
CUST_02251,Paid Search,55+,South,3436.0068
CUST_02252,Paid Search,55+,West,3743.7341
CUST_02253,Paid Search,55+,East,3849.423
CUST_02254,Email,25-34,South,4624.7285
CUST_02255,Social,55+,South,1855.8029
CUST_02256,Paid Search,35-44,East,181.94452
CUST_02257,Paid Search,55+,South,463.31836
CUST_02258,Email,55+,South,3379.2957
CUST_02259,Organic,35-44,North,4618.303
CUST_02260,Paid Search,25-34,East,4029.8057
CUST_02261,Organic,55+,North,4983.4185
CUST_02262,Organic,35-44,North,4608.6206
CUST_02263,Paid Search,35-44,North,3299.3762
CUST_02264,Social,45-54,East,2219.4443
CUST_02265,Social,55+,North,1225.8802
CUST_02266,Email,18-24,South,3117.9302
CUST_02267,Email,55+,North,4336.844
CUST_02268,Social,35-44,East,2917.0583
CUST_02269,Social,18-24,North,2600.0283
CUST_02270,Social,25-34,North,2570.6562
CUST_02271,Organic,35-44,South,5177.876
CUST_02272,Email,45-54,East,4676.238
CUST_02273,Social,35-44,North,598.3088
CUST_02274,Organic,18-24,South,4825.406
CUST_02275,Paid Search,35-44,West,3851.503
CUST_02276,Paid Search,25-34,East,3614.3276
CUST_02277,Email,25-34,West,4570.359
CUST_02278,Organic,45-54,South,4971.924
CUST_02279,Paid Search,55+,West,2846.2883
CUST_02280,Social,18-24,North,2656.6353
CUST_02281,Paid Search,45-54,East,3734.6877
CUST_02282,Email,35-44,South,3354.2466
CUST_02283,Referral,25-34,North,16392.16
CUST_02284,Paid Search,45-54,West,3736.5442
CUST_02285,Organic,25-34,East,200.08469
CUST_02286,Paid Search,45-54,North,3748.9111
CUST_02287,Organic,35-44,North,4989.965
CUST_02288,Paid Search,18-24,East,4106.5894
CUST_02289,Organic,45-54,East,5732.8916
CUST_02290,Referral,55+,North,13582.971
CUST_02291,Paid Search,35-44,West,4131.9404
CUST_02292,Paid Search,45-54,East,3775.1445
CUST_02293,Paid Search,18-24,South,4945.8896
CUST_02294,Referral,25-34,North,14016.267
CUST_02295,Social,25-34,South,2960.077
CUST_02296,Email,45-54,South,4513.2065
CUST_02297,Email,25-34,North,4608.772
CUST_02298,Referral,45-54,South,17197.832
CUST_02299,Email,25-34,North,4509.3364
CUST_02300,Social,45-54,North,776.29767
CUST_02301,Email,25-34,North,4608.772
CUST_02302,Social,35-44,South,2570.3215
CUST_02303,Organic,18-24,South,4837.123
CUST_02304,Email,45-54,South,8.410833
CUST_02305,Paid Search,18-24,East,3714.2166
CUST_02306,Paid Search,55+,East,3829.9534
CUST_02307,Referral,55+,North,15447.472
CUST_02308,Paid Search,35-44,West,3971.9524
CUST_02309,Organic,55+,East,4511.6274
CUST_02310,Referral,55+,South,15611.411
CUST_02311,Email,18-24,North,4231.0674
CUST_02312,Social,45-54,West,2926.4695
CUST_02313,Paid Search,25-34,East,289.36182
CUST_02314,Social,55+,South,3041.3984
CUST_02315,Paid Search,55+,North,3231.306
CUST_02316,Referral,55+,North,14203.081
CUST_02317,Organic,35-44,South,4483.033
CUST_02318,Social,18-24,North,2972.2407
CUST_02319,Organic,18-24,North,4776.748
CUST_02320,Email,18-24,South,4564.989
CUST_02321,Social,55+,North,2598.3464
CUST_02322,Referral,35-44,South,15974.747
CUST_02323,Referral,25-34,West,17493.023
CUST_02324,Paid Search,35-44,West,3851.503
CUST_02325,Paid Search,18-24,North,3750.7324
CUST_02326,Referral,35-44,East,14208.463
CUST_02327,Paid Search,35-44,West,4015.97
CUST_02328,Social,45-54,East,2614.3176
CUST_02329,Social,18-24,South,1918.962
CUST_02330,Organic,55+,South,5132.027
CUST_02331,Paid Search,18-24,North,3938.6033
CUST_02332,Organic,35-44,South,5148.865
CUST_02333,Paid Search,25-34,West,3486.8308
CUST_02334,Email,45-54,East,4670.1074
CUST_02335,Social,45-54,South,2727.1418
CUST_02336,Paid Search,18-24,North,3969.0137
CUST_02337,Paid Search,35-44,West,4053.4941
CUST_02338,Paid Search,35-44,North,3061.8904
CUST_02339,Email,35-44,East,4475.297
CUST_02340,Social,18-24,South,477.8256
CUST_02341,Paid Search,18-24,South,3853.1992
CUST_02342,Paid Search,35-44,North,3714.2988
CUST_02343,Referral,25-34,South,8177.995
CUST_02344,Paid Search,35-44,East,3708.105
CUST_02345,Social,18-24,South,2507.8794
CUST_02346,Organic,45-54,North,4844.819
CUST_02347,Social,18-24,South,2582.7625
CUST_02348,Organic,45-54,North,4168.883
CUST_02349,Email,55+,South,4669.178
CUST_02350,Social,25-34,West,2630.0032
CUST_02351,Paid Search,18-24,West,3761.5364
CUST_02352,Paid Search,18-24,West,4182.0757
CUST_02353,Social,25-34,North,2633.6519
CUST_02354,Paid Search,18-24,South,3661.098
CUST_02355,Organic,55+,North,4686.2217
CUST_02356,Social,55+,South,2754.5686
CUST_02357,Organic,55+,East,5069.0645
CUST_02358,Paid Search,55+,West,3467.8716
CUST_02359,Email,35-44,South,4566.28
CUST_02360,Social,25-34,North,2601.3125
CUST_02361,Paid Search,35-44,South,4060.2314
CUST_02362,Email,25-34,South,4074.4749
CUST_02363,Social,55+,East,2460.0718
CUST_02364,Organic,35-44,North,4203.896
CUST_02365,Social,25-34,East,2575.1726
CUST_02366,Paid Search,45-54,South,3776.9734
CUST_02367,Email,25-34,East,4636.9556
CUST_02368,Referral,25-34,West,14963.859
CUST_02369,Paid Search,25-34,North,4323.616
CUST_02370,Email,18-24,West,3396.6113
CUST_02371,Paid Search,18-24,North,4065.3481
CUST_02372,Paid Search,35-44,West,3490.561
CUST_02373,Email,55+,South,4627.2104
CUST_02374,Paid Search,25-34,East,3367.9565
CUST_02375,Referral,45-54,West,14688.338
CUST_02376,Paid Search,25-34,East,3902.7434
CUST_02377,Social,25-34,South,2403.4478
CUST_02378,Paid Search,18-24,West,3375.509
CUST_02379,Organic,35-44,South,4237.1245
CUST_02380,Paid Search,45-54,East,2772.2476
CUST_02381,Email,25-34,East,4401.999
CUST_02382,Paid Search,35-44,South,303.80487
CUST_02383,Paid Search,35-44,North,3951.2036
CUST_02384,Email,25-34,South,4794.3203
CUST_02385,Social,45-54,West,2473.2163
CUST_02386,Organic,35-44,East,4185.274
CUST_02387,Paid Search,18-24,East,4166.6636
CUST_02388,Paid Search,35-44,South,3416.2856
CUST_02389,Social,25-34,East,2335.3997
CUST_02390,Referral,45-54,South,1452.964
CUST_02391,Paid Search,25-34,North,3756.617
CUST_02392,Social,55+,North,2334.1978
CUST_02393,Email,45-54,South,4351.2983
CUST_02394,Social,18-24,East,2566.2502
CUST_02395,Email,35-44,South,4597.6685
CUST_02396,Email,55+,North,4608.5156
CUST_02397,Paid Search,25-34,South,3833.6895
CUST_02398,Social,45-54,South,2676.8997
CUST_02399,Paid Search,45-54,East,3961.5354
CUST_02400,Social,45-54,South,2377.23
CUST_02401,Social,18-24,South,2814.1604
CUST_02402,Social,25-34,North,2778.3528
CUST_02403,Paid Search,25-34,East,3703.972
CUST_02404,Paid Search,25-34,West,3834.4824
CUST_02405,Email,55+,East,4552.569
CUST_02406,Referral,18-24,South,17902.504
CUST_02407,Organic,35-44,South,4824.6094
CUST_02408,Email,55+,South,4670.596
CUST_02409,Organic,55+,North,2200.6497
CUST_02410,Paid Search,45-54,North,3971.0835
CUST_02411,Email,55+,West,4431.273
CUST_02412,Paid Search,35-44,West,4084.339
CUST_02413,Social,45-54,West,1875.9127
CUST_02414,Paid Search,35-44,East,3881.266
CUST_02415,Paid Search,18-24,West,4154.533
CUST_02416,Social,18-24,South,2716.634
CUST_02417,Email,55+,South,4591.38
CUST_02418,Paid Search,18-24,North,382.7024
CUST_02419,Paid Search,25-34,North,4274.781
CUST_02420,Email,45-54,East,4661.257
CUST_02421,Paid Search,35-44,North,3966.981
CUST_02422,Paid Search,35-44,West,3446.696
CUST_02423,Referral,55+,West,13033.82
CUST_02424,Paid Search,45-54,South,304.16055
CUST_02425,Referral,55+,East,12641.645
CUST_02426,Email,45-54,North,4637.918
CUST_02427,Paid Search,55+,South,2969.6045
CUST_02428,Paid Search,45-54,North,4395.5806
CUST_02429,Paid Search,35-44,North,4017.8474
CUST_02430,Paid Search,55+,North,3684.4749
CUST_02431,Paid Search,55+,West,3770.853
CUST_02432,Organic,18-24,East,4708.119
CUST_02433,Social,55+,West,2586.837
CUST_02434,Email,45-54,West,0.0
CUST_02435,Referral,55+,West,273.26065
CUST_02436,Referral,45-54,West,14235.447
CUST_02437,Social,55+,North,2244.1907
CUST_02438,Paid Search,25-34,West,1394.8635
CUST_02439,Paid Search,18-24,East,3910.5012
CUST_02440,Paid Search,18-24,North,3696.0557
CUST_02441,Paid Search,25-34,North,3926.6587
CUST_02442,Paid Search,25-34,West,36.2123
CUST_02443,Organic,35-44,West,4859.62
CUST_02444,Organic,18-24,South,4702.277
CUST_02445,Paid Search,18-24,North,3425.7878
CUST_02446,Email,35-44,South,400.11414
CUST_02447,Email,45-54,North,4695.898
CUST_02448,Email,18-24,East,3392.9702
CUST_02449,Referral,35-44,South,17390.25
CUST_02450,Paid Search,45-54,North,3920.3462
CUST_02451,Social,45-54,West,2864.823
CUST_02452,Organic,18-24,West,5487.9287
CUST_02453,Social,45-54,West,2954.411
CUST_02454,Social,18-24,West,2556.1982
CUST_02455,Email,25-34,North,4200.0146
CUST_02456,Paid Search,25-34,West,71.22249
CUST_02457,Paid Search,55+,West,3651.9534
CUST_02458,Referral,18-24,West,10752.133
CUST_02459,Paid Search,45-54,South,3572.6301
CUST_02460,Social,55+,South,2783.4426
CUST_02461,Email,55+,West,4151.6885
CUST_02462,Email,25-34,North,4437.6655
CUST_02463,Paid Search,18-24,East,173.83487
